"RegionID","Date","RegionName","State","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
394365,2019-03-31,"Batavia, NY","NY",497,119500,0,-0.000836120401337793,0.0510114335971856,0.0297638495414911,0.0225651825635729,"2019-01","2019-Q1",119700,-0.00167084377610693,"2018-12"
753910,2019-03-31,"Oxford, NC","NC",498,163200,-0.00122399020807834,0.0130353817504655,0.0673642903858731,0.0475075831716618,0.0156694153601957,"2019-02","2019-Q1",163400,-0.00122399020807834,"2019-02"
394490,2019-03-31,"Columbus, MS","MS",499,132400,0,0,0.0247678018575851,0.0431304905438601,0.0265293715113111,"2018-07","2018-Q3",134500,-0.0156133828996283,"2018-05"
394362,2019-03-31,"Barre, VT","VT",500,212800,-0.001407789770061,0.00614657210401891,0.0395701025891549,0.0226018334920655,0.0123067445297991,"2019-02","2019-Q1",213100,-0.001407789770061,"2019-01"
394750,2019-03-31,"Kinston, NC","NC",501,99200,-0.00100704934541793,-0.00100704934541793,0.0409233997901364,0.0321092073399538,0.00152480686179812,"2019-01","2019-Q1",99400,-0.00201207243460765,"2018-12"
395131,2019-03-31,"Sterling, IL","IL",502,84500,0.00475624256837099,0.014405762304922,0.0549313358302122,0.0216990430527984,0.00203441391475079,"1997-01","1997-Q1",109800,-0.230418943533698,
394956,2019-03-31,"Palestine, TX","TX",503,98700,0,0.00203045685279188,0.0544871794871795,0.042385968853488,0.0243433282580405,"2019-03","2019-Q1",98700,0,"2019-03"
394540,2019-03-31,"Dublin, GA","GA",504,103300,0,0.0207509881422925,0.158071748878924,0.0591554952074218,0.0219977267116225,"2019-03","2019-Q1",103300,0,"2019-03"
395189,2019-03-31,"Vicksburg, MS","MS",505,134100,0.0105501130369254,0.00224215246636771,0.133558748943364,,,"2015-09","2015-Q3",138500,-0.0317689530685921,
394989,2019-03-31,"Point Pleasant, WV","WV",506,82100,-0.00484848484848485,-0.014405762304922,0.0788436268068331,0.022655643740251,0.0137783527554463,"2018-12","2018-Q4",83300,-0.014405762304922,"2018-11"
395063,2019-03-31,"Sanford, NC","NC",507,127700,0,0.00948616600790514,0.0923866552609068,0.0488625602762169,0.014296936283805,"2019-03","2019-Q1",127700,0,"2019-03"
394591,2019-03-31,"Fergus Falls, MN","MN",508,180400,-0.00386526780784097,-0.00551267916207277,0.0379746835443038,0.0532208781124186,,"2019-01","2019-Q1",181900,-0.00824628916987356,"2018-12"
395157,2019-03-31,"Tiffin, OH","OH",509,95800,-0.00312174817898023,-0.00519210799584631,0.0632630410654828,0.0446599780623504,0.0157998882892008,"2019-01","2019-Q1",96500,-0.00725388601036269,"2018-12"
394582,2019-03-31,"Fairmont, WV","WV",510,98700,0.00304878048780488,0,0.0302713987473904,0.0460638333365908,0.031188481372683,"2019-03","2019-Q1",98700,0,"2019-03"
394509,2019-03-31,"Crossville, TN","TN",511,145100,0.0041522491349481,0.00624133148404993,0.0926204819277108,0.0726136101548169,0.0201994784631512,"2019-03","2019-Q1",145100,0,"2019-03"
394977,2019-03-31,"Picayune, MS","MS",512,145700,0.00206327372764787,-0.00681663258350375,0.0681818181818182,0.0395746031926696,0.0109237423562933,"2018-12","2018-Q4",146700,-0.00681663258350375,"2018-09"
394634,2019-03-31,"Gloversville, NY","NY",513,118900,0,0.000841750841750842,0.0494263018534863,0.0389964731726153,0.0173602797813652,"2019-01","2019-Q1",119000,-0.000840336134453782,"2019-01"
394621,2019-03-31,"Gaffney, SC","SC",514,70800,0.00141442715700141,0.00854700854700855,0.0942812982998454,0.0454181594838516,0.0163509013154917,"2019-03","2019-Q1",70800,0,"2019-03"
394444,2019-03-31,"Carson City, NV","NV",515,318800,-0.00187852222917971,0.00758533501896334,0.160116448326055,0.126675265775724,0.0413960782079734,"2019-02","2019-Q1",319400,-0.00187852222917971,"2019-02"
394432,2019-03-31,"Calhoun, GA","GA",516,134100,-0.000745156482861401,0.000746268656716418,0.0840743734842361,0.0627876454769756,0.0194533682062732,"2019-01","2019-Q1",134400,-0.00223214285714286,"2019-01"
394861,2019-03-31,"Milledgeville, GA","GA",517,124800,0.00321543408360129,0.0138099106417547,0.136612021857924,0.0436402271504359,0.00194369511689851,"2007-07","2007-Q3",128500,-0.0287937743190661,"2007-03"
395216,2019-03-31,"Waycross, GA","GA",518,94100,0.00212992545260916,0.0107411385606874,0.052572706935123,0.0520911142707696,0.014603887150912,"2019-03","2019-Q1",94100,0,"2019-03"
394933,2019-03-31,"Oil City, PA","PA",519,75200,-0.00397350993377483,-0.00922266139657444,0.0415512465373961,0.0182448464452385,0.0145271766788067,"2019-01","2019-Q1",75900,-0.00922266139657444,"2018-11"
394721,2019-03-31,"Jasper, IN","IN",520,140400,0,0.00573065902578797,0.0900621118012422,0.0657817349063454,0.0300698151199419,"2019-03","2019-Q1",140400,0,"2019-03"
394878,2019-03-31,"Morgan City, LA","LA",521,89300,-0.00445930880713489,-0.00777777777777778,0.0481220657276995,0.0397114433452581,,"2019-01","2019-Q1",90100,-0.00887902330743618,"2018-12"
394551,2019-03-31,"Eagle Pass, TX","TX",522,135000,0.000741289844329133,0.00446428571428571,0.0579937304075235,0.0646413335176088,0.0413797439924106,"2019-03","2019-Q1",135000,0,"2019-03"
394940,2019-03-31,"Ontario, OR","OR",523,173800,0.00115207373271889,0.00695249130938586,0.0842170929507174,0.0717650182763712,0.0223741628097134,"2019-03","2019-Q1",173800,0,"2019-03"
394967,2019-03-31,"Payson, AZ","AZ",524,213000,0.00852272727272727,0.0240384615384615,0.137213027229044,0.0880194007966111,0.0213134478743771,"2007-07","2007-Q3",228400,-0.0674255691768827,"2007-03"
394844,2019-03-31,"McComb, MS","MS",525,111000,-0.0009000900090009,0,0.0230414746543779,0.0403055617859165,0.0161157527364122,"2018-07","2018-Q3",112600,-0.0142095914742451,"2018-06"
395029,2019-03-31,"Rochelle, IL","IL",526,123000,0.00162866449511401,0.0123456790123457,-0.0112540192926045,0.0503789455036143,-0.00574892420252548,"2007-05","2007-Q2",134100,-0.0827740492170022,"2005-09"
394517,2019-03-31,"Danville, KY","KY",527,128600,0.000778210116731518,-0.000777000777000777,0.0761506276150628,0.0541363872439409,0.0254726851983307,"2019-01","2019-Q1",128700,-0.000777000777000777,"2019-01"
394339,2019-03-31,"Ashland, OH","OH",528,132100,-0.0052710843373494,-0.0052710843373494,0.0593424218123496,0.0483920085356144,0.0177387389847983,"2019-01","2019-Q1",133300,-0.00900225056264066,"2018-12"
394903,2019-03-31,"Natchez, MS","MS",529,97100,0.00621761658031088,0.0275132275132275,-0.0041025641025641,0.0277019105772269,0.0176681020055214,"2017-02","2017-Q1",101500,-0.0433497536945813,"2016-09"
394652,2019-03-31,"Greenville, OH","OH",530,129700,0.00231839258114374,0.0109119251753702,0.120034542314335,-0.00199265839066398,,"2015-06","2015-Q2",144500,-0.10242214532872,"2014-06"
394625,2019-03-31,"Galesburg, IL","IL",531,68900,0.00291120815138282,0.0043731778425656,0.017725258493353,0.0164572065943052,0.00931321100781424,"2019-03","2019-Q1",68900,0,"2019-03"
395204,2019-03-31,"Warrensburg, MO","MO",532,177000,0.0102739726027397,0.030267753201397,0.105559025608994,0.0280970796686364,0.0212031283000824,"2019-03","2019-Q1",177000,0,"2019-03"
394737,2019-03-31,"Kearney, NE","NE",533,188500,-0.00422609614368727,-0.00369978858350951,0.0294920808301475,0.0450857177716566,0.0410213269344608,"2019-01","2019-Q1",189800,-0.00684931506849315,"2018-12"
394608,2019-03-31,"Fort Polk South, LA","LA",534,94200,-0.0105042016806723,-0.0318602261048304,0.0283842794759825,0.040068607988716,0.0211646080228036,"2018-12","2018-Q4",97300,-0.0318602261048304,"2018-08"
394604,2019-03-31,"Fort Leonard Wood, MO","MO",535,166200,0.00120481927710843,0.0134146341463415,0.177053824362606,0.0266780889375813,0.016147555209036,"2019-03","2019-Q1",166200,0,"2019-03"
394632,2019-03-31,"Glasgow, KY","KY",536,109000,-0.00909090909090909,-0.0224215246636771,0.00368324125230203,0.0583191829583998,0.0174327576433777,"2018-09","2018-Q3",113600,-0.0404929577464789,"2018-04"
394344,2019-03-31,"Athens, TN","TN",537,121000,0.000827129859387924,0.004149377593361,0.0813226094727435,0.0638355057617908,0.0322406225482681,"2019-03","2019-Q1",121000,0,"2019-03"
394556,2019-03-31,"Edwards, CO","CO",538,734400,0.0016366612111293,0.0143646408839779,0.072586534248576,0.0687444438979974,0.0164563416801204,"2019-03","2019-Q1",734400,0,"2019-03"
394592,2019-03-31,"Fernley, NV","NV",539,261900,0.0069204152249135,0.0254502740798747,0.0826787928896238,0.121527244808556,,"2019-03","2019-Q1",261900,0,"2019-03"
394838,2019-03-31,"Mason City, IA","IA",540,106800,0.00754716981132076,0.00945179584120983,0.0553359683794466,0.0217638401726921,0.0174884583464165,"2019-03","2019-Q1",106800,0,"2019-03"
394819,2019-03-31,"Malone, NY","NY",541,95800,0.00842105263157895,0.00948366701791359,0.0367965367965368,0.0359290042830922,0.0176793120621599,"2019-03","2019-Q1",95800,0,"2019-03"
395234,2019-03-31,"Winona, MN","MN",542,162500,-0.00793650793650794,-0.0127582017010936,0.0317460317460317,0.0327762376827625,0.0246331292759643,"2019-01","2019-Q1",164900,-0.0145542753183748,"2018-10"
394547,2019-03-31,"Durango, CO","CO",543,417900,0.00893288266537904,0.0295639320029564,0.0776173285198556,0.0562912826279127,0.021840061899288,"2019-03","2019-Q1",417900,0,"2019-03"
394985,2019-03-31,"Platteville, WI","WI",544,132900,-0.00300075018754689,0,0.039906103286385,0.0445024311007662,0.0243323038288585,"2003-05","2003-Q2",135700,-0.0206337509211496,"2003-03"
394402,2019-03-31,"Boone, NC","NC",545,259000,0.00426521907716169,0.0192837465564738,0.149578339991123,0.0427368996749387,0.0095999736317971,"2007-09","2007-Q3",273200,-0.0519765739385066,"2007-04"
394363,2019-03-31,"Bartlesville, OK","OK",546,96100,0.00839454354669465,0.0169312169312169,0.0572057205720572,0.0464028735492952,0.0121115461040548,"2019-03","2019-Q1",96100,0,"2019-03"
394717,2019-03-31,"Jacksonville, TX","TX",547,92700,0.00107991360691145,0.00980392156862745,0.0893066980023502,0.0458088321132737,0.0255922343618924,"2019-03","2019-Q1",92700,0,"2019-03"
395020,2019-03-31,"Rexburg, ID","ID",548,235100,0.000425531914893617,0.00170430336599915,0.12488038277512,0.0846563778593792,0.0394288608387288,"2019-01","2019-Q1",235600,-0.00212224108658744,"2019-01"
395122,2019-03-31,"St. Marys, GA","GA",549,171100,0.000584795321637427,0.018452380952381,0.114657980456026,0.06981053206305,0.0115085255437049,"2019-03","2019-Q1",171100,0,"2019-03"
394326,2019-03-31,"Amsterdam, NY","NY",550,107900,-0.00461254612546125,0,0.0485908649173955,0.0288430286644246,0.00895182262210725,"2019-01","2019-Q1",108700,-0.00735970561177553,"2018-12"
394571,2019-03-31,"Enterprise, AL","AL",551,113300,-0.00614035087719298,-0.0173460537727667,0.0017683465959328,0.0188495137361147,-0.00397185518553567,"2012-04","2012-Q2",123400,-0.0818476499189627,"2012-01"
394742,2019-03-31,"Kerrville, TX","TX",552,213700,0.00281557954012201,0.0200477326968974,0.163309744148068,0.0552701837373968,0.0321708527515987,"2019-03","2019-Q1",213700,0,"2019-03"
394906,2019-03-31,"New Castle, IN","IN",553,87200,-0.0011454753722795,0,0.115089514066496,0.0289610558590723,0.00878117813216828,"2019-01","2019-Q1",87500,-0.00342857142857143,"2018-12"
395097,2019-03-31,"Sidney, OH","OH",554,137700,-0.00577617328519856,-0.0129032258064516,0.0291479820627803,0.0425536842023622,0.0235543750561837,"2019-01","2019-Q1",139500,-0.0129032258064516,"2018-11"
394504,2019-03-31,"Cortland, NY","NY",555,122100,0,-0.00163532297628782,0.040920716112532,0.0326103290788777,0.0223351599318127,"2018-12","2018-Q4",122300,-0.00163532297628782,"2018-12"
394477,2019-03-31,"Clinton, IA","IA",556,114900,-0.000869565217391304,0.007011393514461,0.062904717853839,0.0287858305135371,0.0173944295803625,"2019-02","2019-Q1",115000,-0.000869565217391304,"2019-02"
394919,2019-03-31,"Norfolk, NE","NE",557,154500,-0.00129282482223659,-0.0025823111684958,0.032064128256513,0.0602782077327277,0.046788548338462,"2019-01","2019-Q1",155000,-0.0032258064516129,"2018-12"
394503,2019-03-31,"Corsicana, TX","TX",558,98200,0.00101936799184506,0.00204081632653061,0.0616216216216216,0.0611034474611378,0.0286981926382097,"2018-10","2018-Q4",98800,-0.00607287449392713,"2018-09"
395124,2019-03-31,"Starkville, MS","MS",559,190800,0.010593220338983,0.0214132762312634,0.0773574251835121,0.0440574747509217,0.0213274127397887,"2019-03","2019-Q1",190800,0,"2019-03"
394427,2019-03-31,"Burlington, IA","IA",560,91800,-0.00108813928182807,0.00547645125958379,0.0479452054794521,0.0443345558646031,0.0243079616202679,"2019-01","2019-Q1",92000,-0.00217391304347826,"2019-01"
394336,2019-03-31,"Ardmore, OK","OK",561,87200,0,0.00114810562571757,0.0246768507638073,0.0413753615513672,0.0194801154442745,"2019-01","2019-Q1",87300,-0.0011454753722795,"2019-01"
394739,2019-03-31,"Kendallville, IN","IN",562,129000,-0.00232018561484919,-0.00462962962962963,0.144631765749778,0.098356273945895,0.0433372817231494,"2019-01","2019-Q1",129800,-0.0061633281972265,"2018-12"
394918,2019-03-31,"Nogales, AZ","AZ",563,147400,0.00135869565217391,0.0186592950932965,0.167987321711569,0.0637854466160919,0.0142120155062631,"2006-11","2006-Q4",167700,-0.121049493142516,"2006-07"
394951,2019-03-31,"Oxford, MS","MS",564,202600,-0.000493339911198816,-0.00295275590551181,-0.0222007722007722,0.0450984776986636,0.0161547812635821,"2018-03","2018-Q1",207200,-0.0222007722007722,"2017-11"
394398,2019-03-31,"Bogalusa, LA","LA",565,73900,0.00407608695652174,0.0151098901098901,0.0054421768707483,0.026947002357802,0.0143285296203068,"2006-01","2006-Q1",91600,-0.193231441048035,"2003-02"
394987,2019-03-31,"Plymouth, IN","IN",566,138900,0.000720461095100865,0.00433839479392625,0.0928402832415421,0.045865539116076,0.027983546305312,"1996-01","1996-Q1",141800,-0.0204513399153738,
394628,2019-03-31,"Gardnerville Ranchos, NV","NV",567,427600,0.000233918128654971,0.00588096918372148,0.0983817107629078,0.0980269424316815,0.0353878762534132,"2019-03","2019-Q1",427600,0,"2019-03"
395144,2019-03-31,"Tahlequah, OK","OK",568,99100,-0.00100806451612903,0.00609137055837563,0.0818777292576419,0.0501283584379397,0.0215135078441215,"2019-02","2019-Q1",99200,-0.00100806451612903,"2019-02"
394817,2019-03-31,"Madisonville, KY","KY",569,89700,0,0.00111607142857143,0.0615384615384615,0.0318092473527889,0.0157801176203387,"2019-03","2019-Q1",89700,0,"2019-03"
395043,2019-03-31,"Ruston, LA","LA",570,168700,-0.00295508274231678,0.00356930398572278,0.0394331484904498,0.0350595759759185,0.030434775409075,"2019-02","2019-Q1",169200,-0.00295508274231678,"2019-02"
753889,2019-03-31,"Hillsdale, MI","MI",571,127200,-0.000785545954438335,0.00394632991318074,0.107049608355091,0.0657837044656815,0.0253808249015963,"2019-01","2019-Q1",127500,-0.00235294117647059,"2019-01"
394990,2019-03-31,"Ponca City, OK","OK",572,65600,0,-0.00455235204855842,0.0429252782193959,0.0393009274793026,0.0177804746094563,"2018-12","2018-Q4",65900,-0.00455235204855842,"2018-11"
395017,2019-03-31,"Red Wing, MN","MN",573,194100,-0.00461538461538462,-0.00969387755102041,0.0291622481442206,0.0494243532414198,0.0202113805541781,"2019-01","2019-Q1",196100,-0.0101988781234064,"2018-11"
753918,2019-03-31,"Shawano, WI","WI",574,119500,-0.000836120401337793,0,0.0473269062226117,0.0458584430338576,0.0136003239136804,"2019-01","2019-Q1",119700,-0.00167084377610693,"2018-12"
394446,2019-03-31,"Cedar City, UT","UT",575,238500,0.00252206809583859,0.0222888984140592,0.187749003984064,0.0516609078759322,0.0177102051988378,"2019-03","2019-Q1",238500,0,"2019-03"
394375,2019-03-31,"Bedford, IN","IN",576,95100,0,0.00422386483632524,0.158343483556638,0.0665771100731254,0.0238917837264172,"2019-03","2019-Q1",95100,0,"2019-03"
394631,2019-03-31,"Gillette, WY","WY",577,265200,0.00416508898144642,0.0153139356814701,0.0461538461538462,0.0187306526415023,0.0109651083303122,"2019-03","2019-Q1",265200,0,"2019-03"
753905,2019-03-31,"Newport, OR","OR",578,286300,0.000349406009783368,0.0199501246882793,0.0881793994678829,0.0821758154940402,0.0187343492797443,"2019-03","2019-Q1",286300,0,"2019-03"
395201,2019-03-31,"Wapakoneta, OH","OH",579,126200,-0.00551615445232467,-0.00394632991318074,0.0516666666666667,0.0549125175937277,0.027622481215009,"2019-01","2019-Q1",127300,-0.00864100549882168,"2018-12"
394695,2019-03-31,"Huntingdon, PA","PA",580,122500,0.000816993464052288,-0.00162999185004075,0.0479041916167665,0.0278103038656117,0.0120236332290828,"2018-12","2018-Q4",122700,-0.00162999185004075,"2018-12"
394377,2019-03-31,"Bellefontaine, OH","OH",581,127900,-0.00311769290724864,0.00471327572663001,0.0802364864864865,0.0498177762956091,0.0282518953768538,"2019-01","2019-Q1",128400,-0.00389408099688474,"2019-01"
394842,2019-03-31,"McAlester, OK","OK",582,83400,-0.003584229390681,-0.0118483412322275,0.0109090909090909,0.048547312372347,0.0159412768345188,"2018-11","2018-Q4",84600,-0.0141843971631206,"2018-10"
394391,2019-03-31,"Blackfoot, ID","ID",583,204900,0.00886262924667651,0.0364188163884674,0.159592529711375,0.0915964148786428,0.044558116518179,"2019-03","2019-Q1",204900,0,"2019-03"
394883,2019-03-31,"Moultrie, GA","GA",584,93100,0.00215285252960172,0.00976138828633406,0.155086848635236,0.0495580423415887,0.0151535004409431,"2019-03","2019-Q1",93100,0,"2019-03"
394677,2019-03-31,"Henderson, NC","NC",585,87800,0,-0.00566251415628539,0.0464839094159714,0.0180187902233206,-0.011333220021592,"2006-12","2006-Q4",107100,-0.180205415499533,"2002-05"
394482,2019-03-31,"Coldwater, MI","MI",586,103900,-0.00574162679425837,0.000963391136801541,0.0778008298755187,0.0670754348154996,0.0216105253201326,"2019-01","2019-Q1",104600,-0.00669216061185468,"2019-01"
394667,2019-03-31,"Harrison, AR","AR",587,114400,0.00350877192982456,0.0106007067137809,0.0802644003777148,0.0496147800672671,0.0243930734440438,"2019-03","2019-Q1",114400,0,"2019-03"
395037,2019-03-31,"Rolla, MO","MO",588,138500,-0.00216138328530259,-0.00431344356578001,0.0572519083969466,0.0456395525912732,,"2019-01","2019-Q1",139300,-0.00574300071787509,"2018-12"
395091,2019-03-31,"Shelbyville, TN","TN",589,145000,-0.0215924426450742,-0.0274983232729712,0.04091888011486,0.0887093005065262,0.0441859322027893,"2019-01","2019-Q1",149900,-0.0326884589726484,"2018-11"
394545,2019-03-31,"Duncan, OK","OK",590,67700,-0.00294550810014728,-0.00147492625368732,0.0545171339563863,0.0217320528399074,0.0128245993643181,"2019-01","2019-Q1",68000,-0.00441176470588235,"2018-12"
753904,2019-03-31,"Marion, NC","NC",591,137000,-0.00291120815138282,-0.00145772594752187,0.0838607594936709,0.0630798346527042,0.0253109954357618,"2019-01","2019-Q1",137600,-0.00436046511627907,"2018-12"
395008,2019-03-31,"Pullman, WA","WA",592,249000,-0.00717703349282297,-0.00875796178343949,0.0849673202614379,0.0504289418712418,,"2019-01","2019-Q1",251700,-0.0107270560190703,"2018-10"
395155,2019-03-31,"Thomasville, GA","GA",593,121700,-0.00490596892886345,-0.00409165302782324,0.134203168685927,0.0521162219671008,0.0162325055459844,"2019-01","2019-Q1",122700,-0.00814995925020375,"2018-12"
394379,2019-03-31,"Bemidji, MN","MN",594,162100,-0.0042997542997543,0.00185414091470952,0.0930546190155091,0.0395858266009292,0.0235003339900366,"2019-01","2019-Q1",163100,-0.00613120784794605,"2019-01"
394887,2019-03-31,"Mount Sterling, KY","KY",595,114200,-0.00262008733624454,-0.00262008733624454,0.0279027902790279,0.0511270668575303,0.022856649204269,"2006-05","2006-Q2",114900,-0.00609225413402959,"2006-04"
394947,2019-03-31,"Ottumwa, IA","IA",596,80800,-0.00246913580246914,0,0.0345710627400768,0.0360114098255435,0.0184498056895606,"2019-02","2019-Q1",81000,-0.00246913580246914,"2018-11"
394850,2019-03-31,"Menomonie, WI","WI",597,164000,-0.000609384521633151,0.00490196078431373,0.0918774966711052,0.0632302288294897,0.025173402982861,"2019-02","2019-Q1",164100,-0.000609384521633151,"2019-02"
395032,2019-03-31,"Rock Springs, WY","WY",598,222100,-0.00224618149146451,-0.0106904231625835,0.0127678978568171,0.0370065875533339,0.0267316580243537,"2018-11","2018-Q4",225000,-0.0128888888888889,"2018-08"
394409,2019-03-31,"Bradford, PA","PA",599,62400,0,0.00160513643659711,0.0452261306532663,0.0251952803340427,0.0160785792050013,"2019-01","2019-Q1",62500,-0.0016,"2019-01"
753865,2019-03-31,"Bardstown, KY","KY",600,158700,-0.00251414204902577,-0.0012586532410321,0.055186170212766,0.0682139777120607,0.0350970278178269,"2019-01","2019-Q1",159400,-0.00439146800501882,"2018-12"
394500,2019-03-31,"Cornelia, GA","GA",601,147600,-0.000677048070412999,0.00613496932515337,0.0765864332603939,0.0601832845074957,0.0110034819569362,"2019-02","2019-Q1",147700,-0.000677048070412999,"2019-02"
394426,2019-03-31,"Burley, ID","ID",602,175800,0.00514579759862779,0.0197215777262181,0.132731958762887,0.107944739764094,0.0600710793516819,"2019-03","2019-Q1",175800,0,"2019-03"
394384,2019-03-31,"Big Rapids, MI","MI",603,107200,0,0.0170777988614801,0.130801687763713,0.0632210257747483,0.0265357618840871,"2019-03","2019-Q1",107200,0,"2019-03"
394993,2019-03-31,"Poplar Bluff, MO","MO",604,126400,0.0039714058776807,0.0185334407735697,0.0542118432026689,0.0574451175895694,0.0322762243164223,"2019-03","2019-Q1",126400,0,"2019-03"
394895,2019-03-31,"Muscatine, IA","IA",605,141000,-0.00564174894217207,-0.0160502442428472,0.0100286532951289,0.0357307579151787,0.0159194207751081,"2018-11","2018-Q4",143400,-0.0167364016736402,"2018-09"
394319,2019-03-31,"Alma, MI","MI",606,87500,-0.00568181818181818,-0.00681044267877412,0.0491606714628297,0.0652154941336598,0.0584068395560071,"2019-01","2019-Q1",88300,-0.00906002265005663,"2018-10"
394548,2019-03-31,"Durant, OK","OK",607,105600,0.000947867298578199,-0.00189035916824197,0.0424481737413623,0.0468318470839499,0.0312886063310922,"2018-11","2018-Q4",106100,-0.00471253534401508,"2018-10"
395087,2019-03-31,"Seymour, IN","IN",608,134900,0.00372023809523809,0.0142857142857143,0.106644790812141,0.0572975881452604,0.0366740624173565,"2019-03","2019-Q1",134900,0,"2019-03"
394538,2019-03-31,"Douglas, GA","GA",609,82000,-0.00606060606060606,-0.0120481927710843,0.0353535353535354,0.0342276003053736,0.00709873250221782,"2019-01","2019-Q1",83100,-0.01323706377858,"2018-09"
395228,2019-03-31,"Willmar, MN","MN",610,164700,-0.00242277407631738,-0.00423216444981862,0.0632666236281472,0.0370617402908773,0.0198577024892941,"2019-01","2019-Q1",165800,-0.00663449939686369,"2018-12"
395081,2019-03-31,"Sedalia, MO","MO",611,98800,-0.00302724520686176,-0.012,0.0658036677454153,0.0635650679057267,,"2018-11","2018-Q4",100700,-0.0188679245283019,"2018-10"
394961,2019-03-31,"Paragould, AR","AR",612,107400,0.00656044985941893,0.0248091603053435,0.0903553299492386,0.0601467409915721,0.0335671511203954,"2019-03","2019-Q1",107400,0,"2019-03"
395230,2019-03-31,"Wilmington, OH","OH",613,135500,-0.00586940572267058,-0.0123906705539359,0.03672532517215,0.0401328822731,-0.00319052356297844,"2007-07","2007-Q3",148000,-0.0844594594594595,"2006-09"
394779,2019-03-31,"Lawrenceburg, TN","TN",614,102200,-0.00292682926829268,0.00491642084562439,0.0780590717299578,0.0632774685798247,0.0384205827511668,"2019-02","2019-Q1",102500,-0.00292682926829268,"2019-01"
394891,2019-03-31,"Mountain Home, AR","AR",615,130500,0.00153491941673062,-0.000765696784073507,0.0398406374501992,0.0275840569182395,0.0129889532913789,"2007-01","2007-Q1",131100,-0.0045766590389016,"2006-09"
394448,2019-03-31,"Cedartown, GA","GA",616,96700,0.00624349635796046,0.0211193241816262,0.103881278538813,0.0637354311692624,0.0168744070541469,"2005-01","2005-Q1",112700,-0.141969831410825,
753913,2019-03-31,"Port Clinton, OH","OH",617,144200,-0.00345542501727712,0,0.0825825825825826,0.0382919120572034,0.0188808696548599,"2019-01","2019-Q1",145200,-0.0068870523415978,"2018-12"
394558,2019-03-31,"El Campo, TX","TX",618,134900,-0.00148038490007402,-0.00369276218611521,0.0689381933438986,0.0610655230355088,0.0368946549164793,"2018-12","2018-Q4",135400,-0.00369276218611521,"2018-10"
394876,2019-03-31,"Montrose, CO","CO",619,260000,0.000384763370527126,0.00853374709076804,0.135867190913062,0.0875425483977583,0.025715090490765,"2019-03","2019-Q1",260000,0,"2019-03"
394567,2019-03-31,"Ellensburg, WA","WA",620,301300,0.00166223404255319,0.0117528542646071,0.0912712785222745,0.0700226502420809,0.0268805277612476,"2019-03","2019-Q1",301300,0,"2019-03"
394715,2019-03-31,"Jacksonville, IL","IL",621,84500,-0.00236127508854782,-0.0105386416861827,0.013189448441247,0.016920817765788,0.0143206646937466,"2018-12","2018-Q4",85400,-0.0105386416861827,"2018-08"
753916,2019-03-31,"Sandpoint, ID","ID",622,316500,0.00924744897959184,0.0366852276449394,0.197049924357035,0.0813129629490317,0.027755388387817,"2019-03","2019-Q1",316500,0,"2019-03"
394316,2019-03-31,"Alice, TX","TX",623,92500,-0.00215749730312837,-0.00751072961373391,-0.0211640211640212,0.0499309672496191,0.0298933432631283,"2017-10","2017-Q4",95500,-0.031413612565445,"2017-07"
394449,2019-03-31,"Celina, OH","OH",624,153700,-0.00646412411118293,-0.0153747597693786,0.0441576086956522,0.00922863048977995,0.0417531265224673,"2018-12","2018-Q4",156100,-0.0153747597693786,"2018-10"
394627,2019-03-31,"Garden City, KS","KS",625,152200,0.00395778364116095,0.0187416331994645,0.0532871972318339,0.0649767306378994,0.0421698819779843,"2019-03","2019-Q1",152200,0,"2019-03"
394833,2019-03-31,"Marshalltown, IA","IA",626,102200,-0.000977517106549365,0.00294406280667321,0.0271356783919598,0.0289717102768994,0.0139256011231601,"2019-02","2019-Q1",102300,-0.000977517106549365,"2019-01"
395219,2019-03-31,"West Plains, MO","MO",627,120900,0.00498753117206983,0.021978021978022,0.0670785525154457,0.0556964860008518,0.025050898516666,"2019-03","2019-Q1",120900,0,"2019-03"
753877,2019-03-31,"Cullowhee, NC","NC",628,198400,-0.00351582119537921,0.00151438667339727,0.0701186623516721,0.0391987069455313,0.010569115288017,"2007-05","2007-Q2",208500,-0.0484412470023981,"2006-08"
394574,2019-03-31,"Espa±ola, NM","NM",629,175300,0.0103746397694524,0.0197789412449098,0.0275498241500586,0.027720184379898,,"2010-03","2010-Q1",190500,-0.0797900262467192,
395026,2019-03-31,"Riverton, WY","WY",630,223600,0.000447427293064877,0.00269058295964126,0.0487804878048781,0.0363967407131107,0.0253385896929088,"2019-03","2019-Q1",223600,0,"2019-03"
395158,2019-03-31,"Tifton, GA","GA",631,138100,-0.00360750360750361,0.014695077149155,0.132895816242822,0.0553299021432632,0.0199910872197282,"2019-02","2019-Q1",138600,-0.00360750360750361,"2019-01"
394434,2019-03-31,"Cambridge, OH","OH",632,98300,-0.00506072874493927,0.0010183299389002,0.076670317634173,0.0392176944345559,0.0263333263298664,"2019-01","2019-Q1",99000,-0.00707070707070707,"2019-01"
394934,2019-03-31,"Okeechobee, FL","FL",633,136600,0.00367376928728876,0.0239880059970015,0.195100612423447,0.0806229656794886,0.0146589258671108,"2006-07","2006-Q3",174100,-0.215393452039058,"2005-07"
