id,neighbourhood_cleansed,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_value
1053523,Lower East Side,Entire home/apt,4,1,2,350,3,363,7,97,10,9
1042416,Bedford-Stuyvesant,Entire home/apt,5,1,2,70,2,288,197,91,9,9
971247,Upper West Side,Entire home/apt,3,1,1,190,3,245,152,97,10,10
872035,East Harlem,Private room,2,1,1,100,30,365,0,,,
818337,Flushing,Private room,2,1,1,57,2,280,13,92,10,9
739242,Upper West Side,Entire home/apt,3,1,1,185,30,365,8,100,10,9
732700,Midtown,Entire home/apt,2,1.5,1,150,3,0,10,96,10,10
326832,Upper East Side,Entire home/apt,2,1,1,159,2,23,27,91,9,9
314982,East Village,Private room,2,1,1,89,3,232,128,96,10,10
262405,East Flatbush,Entire home/apt,2,1,1,92,4,46,47,92,9,9
246351,Gramercy,Entire home/apt,2,1,1,135,1,0,5,85,8,8
8504231,Upper West Side,Private room,2,1,1,109,1,0,7,89,9,9
8320129,Upper East Side,Entire home/apt,3,1,0,199,30,363,3,93,10,9
8152985,Lower East Side,Private room,2,1,1,89,3,0,5,92,9,9
8055582,Bedford-Stuyvesant,Private room,2,2,1,79,1,7,272,95,10,10
7928917,Chelsea,Entire home/apt,1,1,0,215,1,0,0,,,
7858023,East Village,Entire home/apt,4,1,1,400,2,0,9,100,10,10
7789346,Bushwick,Private room,2,1,1,47,30,281,3,100,9,9
7788438,Bushwick,Private room,2,1,1,47,30,199,0,,,
7742889,Inwood,Private room,2,1,1,48,1,0,5,80,8,9
7627784,Hell's Kitchen,Private room,2,1,1,150,3,354,16,99,10,9
7542840,Upper West Side,Private room,2,1,1,75,1,0,12,94,9,9
7434420,Murray Hill,Entire home/apt,4,1,1,198,5,0,1,80,10,8
7265896,Hell's Kitchen,Private room,2,1,1,110,1,101,5,100,10,10
7198592,Inwood,Entire home/apt,6,1,2,145,3,0,9,98,10,10
7036474,Brownsville,Entire home/apt,2,1,1,50,1,255,234,82,9,9
19346434,Chelsea,Entire home/apt,4,1,1,175,3,3,8,100,10,10
19246709,Bedford-Stuyvesant,Private room,2,1,1,60,3,0,2,100,9,10
19227532,East Harlem,Entire home/apt,6,1,3,350,3,32,74,94,10,9
19171670,Upper East Side,Private room,1,1,1,115,6,83,11,88,8,9
19122452,West Village,Entire home/apt,4,1,1,278,2,11,18,96,10,10
19018254,Hell's Kitchen,Entire home/apt,7,1,2,329,1,0,90,94,9,9
18857790,Gravesend,Private room,2,1,1,40,2,349,83,97,10,10
18688662,Flatbush,Private room,2,1,1,49,30,0,0,,,
18668571,Bushwick,Entire home/apt,4,1,2,150,3,0,14,93,10,9
18626606,Upper West Side,Entire home/apt,2,1,1,200,4,124,10,96,10,10
18613550,East Harlem,Private room,2,1.5,1,70,3,0,8,100,10,10
18523629,Flatbush,Entire home/apt,5,2,3,125,20,38,0,,,
18205794,West Village,Entire home/apt,3,1,1,329,4,9,32,99,10,10
18190480,Park Slope,Entire home/apt,3,1,1,115,3,0,4,100,10,10
18180304,Bedford-Stuyvesant,Entire home/apt,2,1,1,90,14,22,1,100,10,10
18142927,Bedford-Stuyvesant,Private room,2,2,1,40,3,0,1,100,10,10
18068692,Bedford-Stuyvesant,Entire home/apt,3,1,1,80,21,37,1,,,
17963856,Inwood,Private room,4,1.5,1,65,1,0,1,80,10,10
17922242,East Village,Entire home/apt,2,1,0,130,5,333,0,,,
17778941,Bedford-Stuyvesant,Private room,2,1,1,59,1,61,164,96,10,10
17702057,Upper East Side,Entire home/apt,3,1,1,230,12,12,31,99,10,10
17641625,East Village,Entire home/apt,1,1,0,122,6,36,20,92,10,10
17568601,Bedford-Stuyvesant,Private room,2,1,1,55,1,7,21,95,9,9
17537893,West Village,Entire home/apt,16,2,0,,1,173,0,,,
17382679,West Village,Entire home/apt,16,3,5,600,2,311,87,91,9,9
17382091,Briarwood,Entire home/apt,8,1.5,3,249,4,355,5,100,10,10
17257339,St. George,Entire home/apt,6,2,3,180,2,147,52,95,10,10
17009742,Boerum Hill,Entire home/apt,3,1,1,150,2,0,13,98,10,10
16932674,Bushwick,Private room,2,1,1,40,3,0,34,93,10,10
16899058,SoHo,Entire home/apt,4,1,2,429,1,176,57,98,10,9
16807749,Prospect Heights,Private room,3,1,1,85,1,177,158,97,10,10
16518377,East Village,Entire home/apt,2,1,1,200,2,0,3,100,10,10
16338143,Elmhurst,Private room,2,1,1,50,1,0,2,100,10,10
16297779,Chelsea,Entire home/apt,4,2,2,585,3,0,7,97,10,10
16191540,Greenwich Village,Entire home/apt,4,1,0,208,5,0,11,98,10,10
15801420,Hell's Kitchen,Entire home/apt,5,2,2,369,30,362,1,80,8,10
15768540,Bushwick,Private room,1,1,1,39,20,0,37,96,10,10
7004408,SoHo,Entire home/apt,2,1,1,130,7,329,56,94,10,9
6970965,Astoria,Private room,2,1,1,70,2,0,8,94,10,10
6956274,Bedford-Stuyvesant,Private room,2,1,1,72,1,15,110,98,10,10
21189177,Bedford-Stuyvesant,Private room,2,1,1,120,3,357,17,100,10,10
21138538,Upper West Side,Entire home/apt,6,1,2,199,2,317,24,91,9,9
21136837,Bedford-Stuyvesant,Private room,2,2,1,45,4,0,0,,,
21106395,Upper West Side,Private room,1,1,1,99,20,100,7,100,10,9
21042120,Long Island City,Private room,2,1,1,76,2,41,35,98,10,10
20870782,Carroll Gardens,Entire home/apt,2,1,1,125,5,69,34,96,10,9
20856945,Upper East Side,Entire home/apt,3,1,1,140,1,227,65,97,10,9
20786225,East Harlem,Private room,3,2,1,88,2,69,32,86,9,9
20668002,Bedford-Stuyvesant,Private room,2,1,1,150,1,0,0,,,
26250832,Bushwick,Private room,1,1,1,40,4,0,0,,,
26251408,Bedford-Stuyvesant,Private room,2,1,1,60,1,0,1,,,
25248774,East Village,Private room,1,1,1,74,2,0,2,100,10,10
24387440,Midtown,Entire home/apt,4,1,0,180,30,0,16,91,10,9
24265354,Roosevelt Island,Entire home/apt,3,1,1,168,2,0,2,100,10,9
24246595,Bedford-Stuyvesant,Entire home/apt,4,1,3,99,14,0,1,,,
24226286,Bushwick,Entire home/apt,5,2.5,2,250,5,0,0,,,
24208976,Bedford-Stuyvesant,Private room,3,1,1,58,2,0,1,,,
24357562,Lower East Side,Private room,1,1,1,89,1,0,21,98,10,10
24308988,Bedford-Stuyvesant,Private room,2,1,1,150,5,0,1,100,10,10
24281831,Chelsea,Entire home/apt,4,1,1,250,2,0,3,100,10,10
23781939,Upper West Side,Entire home/apt,4,1,2,300,2,0,2,100,10,10
23753775,SoHo,Entire home/apt,1,1,0,165,2,0,0,,,
25225344,Hell's Kitchen,Entire home/apt,2,0,0,130,1,0,12,87,9,9
26555338,Midtown,Entire home/apt,6,2.5,3,465,2,1,27,99,10,9
26499841,Bushwick,Private room,2,1,1,44,1,0,0,,,
24650448,Astoria,Private room,2,1,1,52,5,0,6,100,10,10
25829582,Rego Park,Private room,2,1,1,38,2,1,43,96,10,10
25519971,Brownsville,Private room,1,1,1,65,1,0,1,,,
25519674,Hell's Kitchen,Entire home/apt,1,1,1,125,1,0,6,100,10,10
25503259,Upper East Side,Private room,1,1,1,55,2,0,2,100,10,10
25487162,Upper East Side,Private room,1,1,1,54,4,0,0,,,
24799437,Bushwick,Private room,2,1,1,43,1,0,27,99,10,10
24748187,East Village,Private room,2,1,1,80,2,0,9,89,10,9
24735773,Bushwick,Private room,2,1,1,45,3,0,1,100,10,10
25455908,Upper West Side,Private room,1,1,1,99,3,0,11,93,10,10
25428063,West Village,Entire home/apt,1,1,1,170,3,0,2,100,9,10
24852364,Midtown,Private room,2,1,1,169,2,0,0,,,
24834823,Upper West Side,Entire home/apt,2,1,0,100,3,0,1,80,10,10
24561322,Lower East Side,Entire home/apt,2,1,1,85,35,0,0,,,
24540935,Bedford-Stuyvesant,Private room,2,2,1,80,1,0,0,,,
24543448,East Harlem,Private room,2,1,1,88,1,0,42,90,9,9
23979686,Park Slope,Entire home/apt,4,1,2,150,2,0,0,,,
23898007,Bushwick,Private room,2,1,1,48,4,0,1,80,6,8
24936179,Hell's Kitchen,Private room,2,1,1,125,4,0,1,100,8,10
24889615,Upper West Side,Entire home/apt,2,1,1,120,2,0,12,97,10,9
23723970,Bedford-Stuyvesant,Private room,2,2,1,49,5,0,0,,,
23090632,Long Island City,Private room,2,1,1,76,1,0,13,100,10,10
22277436,Astoria,Entire home/apt,2,1,1,71,98,0,0,,,
22075497,Park Slope,Entire home/apt,4,1,2,250,5,0,4,95,10,9
21884758,Hell's Kitchen,Entire home/apt,2,1,1,170,3,0,23,99,10,10
22435399,Astoria,Private room,2,1,1,110,1,0,1,100,10,10
22356352,Bushwick,Entire home/apt,2,1,1,70,1,0,2,50,7,7
21798589,East Harlem,Entire home/apt,3,1,1,108,3,0,1,60,10,8
23595013,Upper East Side,Entire home/apt,2,1,1,175,3,0,24,97,10,10
22928803,Bushwick,Private room,1,1,1,50,6,0,0,,,
22207975,Flatbush,Private room,2,1,1,65,2,0,21,94,9,10
21635240,Flatbush,Private room,1,1,1,70,3,0,0,,,
21678587,East Harlem,Entire home/apt,3,1,1,89,1,0,2,100,10,10
21978281,Brownsville,Private room,1,1,1,40,2,0,3,80,9,7
22131954,Hell's Kitchen,Private room,2,1,1,150,1,0,0,,,
21395676,Little Italy,Private room,2,1,1,325,2,0,5,100,10,10
20787735,Bushwick,Shared room,1,1,1,85,1,0,0,,,
21199473,Flushing,Private room,4,1,2,95,1,0,22,87,9,9
21155115,Upper West Side,Entire home/apt,4,1,1,120,4,0,7,94,10,10
20216401,Bushwick,Private room,1,1.5,1,60,1,0,2,80,9,9
21997763,Carroll Gardens,Entire home/apt,3,1,1,180,7,0,0,,,
21778404,Upper West Side,Private room,2,1,1,50,1,0,0,,,
21497189,Bedford-Stuyvesant,Private room,1,1,1,25,1,0,4,,,
21485867,Brownsville,Entire home/apt,2,1,1,62,2,0,0,,,
20759183,Rego Park,Private room,3,1,1,75,3,35,20,97,10,10
20552425,Bushwick,Private room,2,1,1,50,4,0,0,,,
20538305,East Village,Private room,2,1,1,78,1,0,8,98,10,10
20623171,East Village,Private room,2,1,1,83,2,0,1,100,10,10
20212039,Hell's Kitchen,Entire home/apt,10,2,4,575,3,0,31,86,8,8
20173308,Woodhaven,Private room,3,1,1,55,1,249,71,97,10,10
19999527,East Morrisania,Private room,2,1.5,1,65,2,343,83,97,10,10
19998620,Flushing,Entire home/apt,2,1,1,39,1,0,2,90,10,10
19966023,East Village,Entire home/apt,4,1,2,130,30,246,0,,,
19954751,Hell's Kitchen,Entire home/apt,6,1,2,111,1,28,121,91,9,9
19872862,Forest Hills,Private room,2,1,1,45,1,0,43,97,10,10
19734117,Upper East Side,Entire home/apt,2,1,1,125,2,5,15,95,10,10
14869271,Park Slope,Entire home/apt,3,1,1,200,1,32,4,100,10,9
14622053,Sunset Park,Private room,2,1,1,58,3,11,96,96,10,10
14610596,East Harlem,Private room,1,1,1,40,1,0,16,95,10,10
14582793,Bedford-Stuyvesant,Entire home/apt,4,1,2,110,2,0,0,,,
14548280,East Village,Private room,2,1,1,84,2,0,1,80,8,8
14504103,Hell's Kitchen,Entire home/apt,7,1,3,412,30,353,12,67,8,8
14401117,Bedford-Stuyvesant,Private room,2,1,1,68,6,9,17,94,9,9
14381523,West Village,Entire home/apt,2,1,1,229,2,89,3,73,7,7
14183900,Lower East Side,Entire home/apt,3,1,1,228,1,0,1,,,
14086770,Upper East Side,Entire home/apt,3,1,1,178,2,0,72,97,10,10
14036911,Bedford-Stuyvesant,Private room,1,1.5,1,38,31,0,0,,,
14028513,Astoria,Entire home/apt,5,1,2,65,30,319,5,76,8,7
13991186,Midtown,Entire home/apt,4,1,1,275,2,0,2,100,10,10
13952319,Forest Hills,Entire home/apt,3,1,0,99,1,253,138,90,9,9
13843286,West Village,Entire home/apt,3,1,1,325,3,335,28,99,10,10
13820755,Midtown,Entire home/apt,3,1,0,199,30,362,0,,,
20152264,Carroll Gardens,Entire home/apt,5,2,2,180,4,0,0,,,
20052940,Bedford-Stuyvesant,Private room,2,1,1,45,2,5,49,93,10,9
20032519,East Village,Entire home/apt,4,2,2,350,4,0,1,100,10,10
20031768,Long Island City,Private room,2,1,1,56,2,0,19,93,10,10
19857281,Bedford-Stuyvesant,Private room,1,1,1,52,4,0,9,97,10,10
19820148,East Harlem,Private room,1,1,1,120,1,0,1,,,
19762625,Nolita,Private room,2,1,1,100,2,0,6,96,10,10
19759718,Greenwich Village,Private room,1,1,1,70,7,0,0,,,
19701427,Upper East Side,Entire home/apt,3,1,1,400,15,87,0,,,
19700463,Hell's Kitchen,Entire home/apt,2,1,0,250,2,123,85,95,10,9
19619159,Chelsea,Entire home/apt,2,1,0,155,2,0,4,93,10,9
19525455,Bedford-Stuyvesant,Entire home/apt,6,1.5,2,275,2,82,4,95,10,10
19271040,Bedford-Stuyvesant,Entire home/apt,6,1,1,60,2,95,137,95,10,10
19209888,Bedford-Stuyvesant,Private room,1,1.5,1,70,90,337,0,,,
19035560,East Village,Private room,2,1,1,89,2,0,14,93,10,9
19010965,Bushwick,Private room,2,1,1,70,1,0,0,,,
18872858,Baychester,Entire home/apt,2,1,1,75,4,109,64,95,10,10
18585784,Bushwick,Private room,2,1,1,45,1,0,2,100,10,10
18540856,Bedford-Stuyvesant,Entire home/apt,2,1,1,100,6,0,18,99,10,10
18462718,Flushing,Private room,2,1,1,47,2,344,76,99,10,10
18423707,Midtown,Entire home/apt,2,1,1,259,7,0,0,,,
18371333,Bushwick,Private room,2,1,1,49,2,3,23,95,10,9
18227645,East Harlem,Private room,2,1,1,100,1,0,22,93,10,9
18039329,Lower East Side,Entire home/apt,4,1,1,208,3,0,4,100,7,9
18036963,Bedford-Stuyvesant,Entire home/apt,2,1,1,90,2,0,7,100,10,10
17979132,Upper West Side,Private room,1,2,1,45,1,0,0,,,
17757976,Gramercy,Entire home/apt,2,1,1,325,6,111,11,96,10,10
17632840,Coney Island,Entire home/apt,3,1,2,99,3,106,68,94,10,10
17610059,Chelsea,Private room,1,2,1,100,1,0,1,80,10,8
17583983,Kingsbridge,Private room,4,3,1,79,3,75,103,92,9,9
17466164,Elmhurst,Private room,1,1,1,50,1,76,3,100,10,10
17450196,Long Island City,Private room,2,1,1,73,3,323,44,84,9,9
17383253,Upper West Side,Entire home/apt,4,1,2,135,30,136,4,100,10,9
17073870,Arrochar,Entire home/apt,5,1,2,60,1,52,11,95,10,9
16954106,Rego Park,Private room,1,1,1,60,1,26,10,92,10,9
8045552,Astoria,Entire home/apt,2,1,1,87,3,179,143,94,10,10
8015917,Park Slope,Private room,2,1,1,30,1,0,6,97,10,10
7962707,Long Island City,Entire home/apt,4,1,1,140,1,0,9,93,10,10
2687083,Bedford-Stuyvesant,Entire home/apt,2,1,1,65,1,32,1,,,
2391204,Flatbush,Private room,10,1,2,200,1,338,28,94,9,9
2196271,Bushwick,Private room,2,1,1,55,2,215,1,100,10,10
2192849,Bushwick,Entire home/apt,8,1,1,275,2,341,12,100,10,10
2175879,Upper East Side,Entire home/apt,2,1,0,180,5,9,110,97,10,10
2110145,Upper West Side,Entire home/apt,4,1,1,,14,354,17,93,9,9
2089226,Flatbush,Private room,4,1,1,69,1,354,59,96,10,9
1881556,Bedford-Stuyvesant,Entire home/apt,6,1,1,120,3,202,202,95,10,9
1583335,West Village,Entire home/apt,5,1,2,350,4,60,9,97,10,10
1576883,Bushwick,Private room,3,2,1,75,2,0,12,93,9,10
1534782,Prospect Heights,Private room,1,1,1,40,1,105,72,99,10,10
1304181,Midtown,Private room,2,1,1,50,1,2,49,98,10,10
931352,Bushwick,Private room,2,0,1,40,5,0,0,,,
858695,Mount Eden,Private room,3,1,1,30,2,230,276,91,9,9
848174,East Village,Entire home/apt,4,1,1,190,1,0,0,,,
806040,Elmhurst,Private room,2,1,1,45,3,241,120,85,9,9
774791,Flushing,Private room,1,1.5,1,55,2,276,31,92,9,9
738588,Arrochar,Entire home/apt,16,5,7,625,4,336,1,100,8,8
730480,Sunset Park,Private room,2,1,1,66,3,263,47,93,9,9
723560,Lower East Side,Entire home/apt,4,1,1,169,5,216,58,91,10,9
634353,Upper West Side,Entire home/apt,3,1,1,,30,364,44,99,10,9
489924,Sunset Park,Private room,2,1,1,50,2,11,30,91,10,9
489018,East Village,Entire home/apt,2,1,1,185,2,0,61,98,10,9
471758,Tribeca,Entire home/apt,5,2,3,500,10,0,3,100,10,10
369567,Prospect Heights,Private room,2,1,1,56,3,0,63,95,9,9
328693,Upper West Side,Entire home/apt,2,1,1,179,3,176,286,94,10,10
246916,Elmhurst,Entire home/apt,2,1,1,79,4,292,56,95,10,9
152071,Park Slope,Entire home/apt,2,1,1,150,2,0,0,,,
17092,Hell's Kitchen,Private room,1,1,1,51,7,64,21,90,10,9
34367047,Astoria,Entire home/apt,9,1,2,175,2,63,0,,,
34255351,Hell's Kitchen,Entire home/apt,5,1,2,249,1,186,0,,,
34097992,Elmhurst,Private room,2,1,1,47,2,1,0,,,
34063821,Bedford-Stuyvesant,Private room,2,1.5,1,75,1,0,0,,,
33975581,East Village,Private room,2,1,1,83,2,66,2,,,
33974498,Roosevelt Island,Private room,1,1,1,50,45,48,0,,,
33937444,Nolita,Private room,2,2,1,150,4,13,0,,,
33881427,West Village,Entire home/apt,3,1,1,265,3,126,0,,,
33852557,East Harlem,Private room,2,1,1,90,1,166,1,100,10,10
33660568,Elmhurst,Private room,2,1,1,60,1,24,1,,,
20996784,St. Albans,Private room,1,1,1,50,1,88,8,95,10,10
20978416,East Village,Entire home/apt,3,1,1,199,2,68,24,98,10,10
20956802,Flushing,Private room,2,1,1,55,1,365,39,85,9,9
20943918,Roosevelt Island,Entire home/apt,2,1,1,150,4,0,1,100,10,10
20903227,Astoria,Private room,3,1,1,51,2,0,2,90,9,10
20815736,Bushwick,Private room,2,1,1,85,2,0,8,95,10,10
12732671,Flatlands,Private room,2,1,1,60,5,358,4,100,10,10
33582776,East Village,Private room,1,2,1,62,2,228,3,100,10,10
33580893,Greenwich Village,Private room,2,1,1,425,1,357,0,,,
33490968,Bushwick,Private room,5,1,2,100,2,0,1,100,10,10
33424312,Bedford-Stuyvesant,Private room,2,1,1,70,4,64,0,,,
33069506,Chelsea,Private room,1,2,1,83,1,0,1,100,10,10
33016411,East Village,Entire home/apt,4,2,4,337,30,365,0,,,
32702033,Carroll Gardens,Private room,2,1,1,70,2,67,6,100,10,10
32698370,Upper West Side,Entire home/apt,4,2,2,200,3,0,3,100,10,10
32681559,Upper West Side,Private room,3,1,1,325,1,341,0,,,
32617393,Bushwick,Entire home/apt,4,1,0,100,3,284,1,,,
32611321,Upper West Side,Private room,2,1,1,80,2,19,14,97,10,10
32533738,East Village,Entire home/apt,4,1,1,161,30,173,14,97,10,9
32380547,Upper West Side,Private room,1,1,1,95,2,36,4,95,10,10
32245235,East Village,Private room,1,1,1,68,1,96,9,100,10,10
32168416,Upper West Side,Entire home/apt,4,1,1,170,30,323,0,,,
32123225,Midtown,Entire home/apt,6,2,3,799,5,354,1,80,6,10
31878924,Upper West Side,Private room,1,2,1,60,30,267,0,,,
31875616,Upper West Side,Private room,1,2,1,60,30,329,0,,,
31407481,Bushwick,Entire home/apt,3,1,1,100,5,0,0,,,
31313376,Astoria,Private room,2,1,1,44,2,91,7,100,10,10
31242053,Astoria,Private room,2,1,1,65,1,125,12,100,10,10
31161512,Flatbush,Private room,2,2,1,49,7,270,0,,,
31017975,East Harlem,Private room,2,1,1,42,10,357,1,40,10,6
30955204,Astoria,Private room,2,1,1,55,7,0,1,100,10,10
30887578,Bedford-Stuyvesant,Entire home/apt,6,1,2,145,1,105,4,95,9,8
30822664,Hell's Kitchen,Entire home/apt,2,1,1,145,7,19,4,100,10,10
30791783,Upper East Side,Entire home/apt,2,1,1,199,2,16,1,,,
30786668,Flatlands,Entire home/apt,16,1.5,5,309,1,0,1,100,10,8
30553339,Bushwick,Private room,1,1,1,50,5,0,0,,,
30552921,Bedford-Stuyvesant,Entire home/apt,10,1,3,360,2,60,11,96,9,10
30514931,East Village,Private room,2,1,1,170,1,29,0,,,
30509230,Bedford-Stuyvesant,Private room,2,1,1,70,1,0,1,100,10,10
30495739,Murray Hill,Entire home/apt,5,1,2,175,30,209,0,,,
30376977,Bedford-Stuyvesant,Private room,1,2,1,42,30,280,0,,,
30372701,Woodhaven,Private room,2,1,1,150,1,90,1,20,2,2
30372486,Hell's Kitchen,Private room,2,1,1,180,28,87,7,100,10,10
19710855,Bedford-Stuyvesant,Entire home/apt,2,1,1,85,2,162,59,87,9,9
19569016,Upper East Side,Entire home/apt,2,1,1,100,3,0,2,100,10,9
19551198,Nolita,Entire home/apt,2,1,1,250,1,0,23,95,10,9
19489138,Upper West Side,Entire home/apt,4,1,1,230,2,0,7,100,10,10
19439790,Chelsea,Entire home/apt,3,1,1,189,2,0,7,97,9,9
10926362,Hell's Kitchen,Entire home/apt,4,1,2,170,2,39,17,96,10,9
10925844,Bushwick,Private room,1,1,1,40,7,0,0,,,
10728179,East Harlem,Private room,2,1,1,68,3,0,39,98,10,10
6651156,Boerum Hill,Entire home/apt,3,1.5,1,235,2,1,45,98,10,10
6647114,West Village,Private room,1,1,1,140,3,23,59,100,10,10
6560257,Upper West Side,Entire home/apt,3,1,1,,30,364,27,97,10,10
6481924,Sunset Park,Entire home/apt,2,1,1,105,7,0,3,87,9,9
6466590,Flatbush,Private room,1,1,1,38,30,0,2,90,10,9
6337001,Bedford-Stuyvesant,Private room,3,1,1,30,1,166,173,87,9,9
4796070,Midtown,Entire home/apt,5,1,1,275,30,365,39,92,9,9
4783057,Bushwick,Entire home/apt,6,1,1,100,4,179,117,97,10,10
4567765,East Village,Entire home/apt,10,2,3,299,2,195,61,95,10,9
4481474,Bedford-Stuyvesant,Entire home/apt,4,1,1,135,3,85,12,90,9,9
19403704,Hell's Kitchen,Private room,1,1,1,100,4,0,1,100,10,10
18803219,Upper West Side,Private room,1,1,1,50,1,0,0,,,
16260362,Hell's Kitchen,Entire home/apt,3,1,0,150,1,0,21,90,10,10
19072587,Murray Hill,Private room,2,1,1,52,3,0,4,95,10,10
18906081,Park Slope,Private room,2,1.5,1,149,1,0,0,,,
19737908,Bushwick,Private room,2,1,1,55,1,0,1,100,10,10
18768127,Forest Hills,Entire home/apt,4,1,0,88,3,0,6,77,8,8
18776908,East Village,Entire home/apt,2,1,0,160,2,2,30,97,10,10
18753411,Upper West Side,Private room,1,1,1,75,1,0,5,85,9,10
19239282,Carroll Gardens,Entire home/apt,2,1,1,125,6,0,9,98,10,10
15310580,Gramercy,Entire home/apt,3,1,1,120,5,0,8,86,10,9
16333147,Lower East Side,Private room,2,1,1,90,5,0,0,,,
16321376,Bedford-Stuyvesant,Entire home/apt,2,1,1,70,2,0,5,100,10,10
18008937,West Village,Entire home/apt,3,1.5,1,230,2,0,9,90,10,9
18429342,Chelsea,Entire home/apt,2,1,0,170,1,0,1,,,
17651607,Astoria,Private room,2,1,1,55,1,0,8,100,9,9
17499587,Midtown,Entire home/apt,4,1,2,150,3,0,6,88,9,9
15050044,Hell's Kitchen,Private room,1,1,1,60,2,0,0,,,
13865843,Midtown,Private room,2,1,1,200,2,0,0,,,
14666899,Bushwick,Private room,1,1,1,40,3,0,2,100,10,10
16414567,Upper East Side,Entire home/apt,2,1,1,180,8,0,1,100,10,10
15968426,Astoria,Private room,2,1,1,56,3,0,0,,,
15816784,Bedford-Stuyvesant,Private room,1,1,1,50,2,0,0,,,
15872277,Gramercy,Private room,2,1,1,100,3,0,1,100,8,10
16051971,East Harlem,Entire home/apt,4,1,2,130,2,0,3,87,9,9
14369923,Bedford-Stuyvesant,Entire home/apt,4,1,2,111,2,0,2,100,10,10
13746962,Chelsea,Private room,2,1,1,150,3,0,0,,,
13376886,East Harlem,Entire home/apt,2,1,0,91,1,0,1,100,10,10
13542521,Hell's Kitchen,Private room,1,1,1,100,2,0,1,80,10,8
13413386,Bedford-Stuyvesant,Private room,2,1,1,75,1,0,0,,,
12950979,Inwood,Entire home/apt,3,1,1,77,6,0,1,,,
12897616,Upper West Side,Private room,2,2,1,75,1,0,1,100,10,10
12854022,Bushwick,Private room,2,1.5,1,95,1,0,0,,,
12738473,Upper East Side,Entire home/apt,2,1,0,115,14,0,1,100,10,10
13235417,SoHo,Entire home/apt,2,1,0,150,5,0,0,,,
12050280,Chelsea,Private room,2,1,1,150,60,0,0,,,
11928097,East Harlem,Private room,2,1,1,65,1,0,0,,,
13189500,West Village,Private room,5,1,1,300,1,0,0,,,
12446494,Hell's Kitchen,Entire home/apt,3,1,2,155,1,0,0,,,
12425296,West Village,Entire home/apt,2,1,1,250,3,0,0,,,
12423497,Midtown,Entire home/apt,2,1,0,140,5,0,1,100,10,10
10863225,Upper West Side,Entire home/apt,4,1,1,199,2,0,0,,,
12303877,Hell's Kitchen,Private room,2,1,1,80,3,0,0,,,
12821417,East Village,Private room,2,1,1,100,7,0,1,,,
11063065,Midtown,Private room,2,1,1,70,1,0,2,80,8,8
11569560,Murray Hill,Entire home/apt,2,1,0,140,5,0,0,,,
12652939,Bushwick,Private room,2,1,1,65,1,0,3,90,9,10
12652765,Midtown,Entire home/apt,2,1,0,150,1,0,2,100,10,10
12132022,Carroll Gardens,Entire home/apt,4,1,3,300,7,0,0,,,
12115597,Upper West Side,Private room,1,1,1,98,3,0,2,80,8,10
11842127,Upper West Side,Entire home/apt,6,1,2,425,5,0,0,,,
11827224,Gramercy,Entire home/apt,4,1,2,130,5,0,1,100,10,10
12846229,Astoria,Entire home/apt,3,1,2,125,1,0,0,,,
11675341,Forest Hills,Entire home/apt,2,1,1,120,2,0,4,100,10,10
11667455,Upper West Side,Entire home/apt,5,1,2,350,7,0,0,,,
11653913,Astoria,Entire home/apt,3,1,1,190,2,0,1,80,8,6
11547077,Park Slope,Entire home/apt,5,2,2,200,3,0,4,90,10,10
10587891,Chelsea,Entire home/apt,3,1,2,225,1,0,0,,,
10049711,Upper East Side,Private room,2,1,1,90,8,0,0,,,
10035098,Upper West Side,Entire home/apt,3,1,0,175,2,0,1,80,4,8
10156314,East Village,Private room,2,1,1,60,1,0,1,100,10,10
11411839,Bedford-Stuyvesant,Private room,1,1,1,75,5,0,3,100,10,10
11457577,Hell's Kitchen,Private room,2,1,1,125,3,0,0,,,
11387473,Red Hook,Entire home/apt,4,1,2,200,1,0,0,,,
10526930,Upper East Side,Entire home/apt,4,1,0,125,1,0,0,,,
10070663,Upper West Side,Private room,1,1,1,45,1,0,0,,,
9841191,Upper West Side,Entire home/apt,2,1,0,99,2,0,5,92,9,9
9839378,East Village,Entire home/apt,4,1,2,225,5,0,7,97,10,9
10382430,Bushwick,Private room,2,1,1,35,1,0,1,,,
10353094,Park Slope,Private room,2,1,1,49,5,0,2,80,8,8
9532665,Upper West Side,Entire home/apt,3,1,0,129,1,0,0,,,
9525490,East Village,Entire home/apt,7,1,3,325,3,0,2,80,10,8
9464543,Chelsea,Private room,2,1,1,98,1,0,1,100,10,10
9823636,Hell's Kitchen,Private room,1,1,1,85,1,0,1,,,
9778579,Lower East Side,Private room,1,0.5,1,45,1,0,2,60,9,7
9920607,Greenwich Village,Entire home/apt,4,1,2,200,2,0,0,,,
9749211,East Village,Entire home/apt,2,1,0,140,5,0,0,,,
8505892,Lower East Side,Entire home/apt,6,1,3,275,1,0,0,,,
9732612,Tribeca,Entire home/apt,3,1,1,250,1,0,1,,,
8502814,Flatbush,Entire home/apt,2,1,1,70,3,0,0,,,
9275199,Bedford-Stuyvesant,Private room,2,1,1,46,1,0,0,,,
4549627,Hell's Kitchen,Private room,2,1,1,129,4,0,0,,,
6249100,Upper East Side,Private room,2,1,1,90,5,0,4,95,10,10
