"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-03-31,95110,"85933","AZ","Show Low","Navajo County","Overgaard",11025,204400,0.00788954635108481,0.0396744659206511,0.148314606741573,0.0767855997761184,0.0149566624440516,"2007-06","2007-Q2",224700,-0.0903426791277259,"2006-09"
2019-03-31,65998,"19543","PA","Reading","Berks County","Caernarvon",11026,268400,-0.00260126347082869,0.00261486738886814,0.018595825426945,0.0210928684623803,0.00572779968045367,"2006-09","2006-Q3",292000,-0.0808219178082192,"2005-10"
2019-03-31,62258,"11786","NY","New York-Newark-Jersey City","Suffolk County","Shoreham",11027,434800,0.013756120307764,0.0454436162539072,0.0927368685599397,0.0445248596267298,0.00885728820642706,"2006-07","2006-Q3",489600,-0.111928104575163,"2005-01"
2019-03-31,87454,"67101","KS","Wichita","Sedgwick County","Maize",11028,194700,0.000513874614594039,0.0140625,0.03070407623081,0.0521503423803455,0.0245960834661902,"2019-03","2019-Q1",194700,0,"2019-03"
2019-03-31,71202,"30558","GA",,"Banks County","Maysville",11029,158400,0.000631711939355654,0.00571428571428571,0.0652320107599193,0.0744841415263886,0.021139803177328,"2019-03","2019-Q1",158400,0,"2019-03"
2019-03-31,92997,"79536","TX","Abilene","Taylor County","Merkel",11030,93400,-0.010593220338983,-0.0390946502057613,0.0873108265424913,0.076521905993473,0.0369154654288755,"2018-10","2018-Q4",98400,-0.0508130081300813,"2018-07"
2019-03-31,61195,"08826","NJ","New York-Newark-Jersey City","Hunterdon County","Lebanon",11031,322600,-0.00123839009287926,-0.0152625152625153,-0.0277275467148885,0.0181865991395955,-0.00471129395060776,"2006-06","2006-Q2",397200,-0.187814702920443,"2003-09"
2019-03-31,75165,"39145","MS","Jackson","Rankin County","Pelahatchie",11032,153000,0.00393700787401575,0.0119047619047619,0.0851063829787234,0.0739409237857793,0.0494746281672411,"2019-03","2019-Q1",153000,0,"2019-03"
2019-03-31,91337,"76259","TX","Dallas-Fort Worth-Arlington","Denton County","Ponder",11033,250500,0.00240096038415366,0.0182926829268293,0.161873840445269,0.11802551723137,0.045457106121273,"2019-03","2019-Q1",250500,0,"2019-03"
2019-03-31,94125,"83336","ID","Burley","Minidoka County","Heyburn",11034,167500,0.00359496704613541,0.0108630054315027,0.13099257258609,0.102779980720944,0.0590202918968388,"2019-03","2019-Q1",167500,0,"2019-03"
2019-03-31,65107,"17555","PA","Lancaster","Lancaster County","Caernarvon",11035,250900,-0.00119426751592357,0.0190901705930138,0.0265957446808511,0.0343652955768563,0.00686869279039337,"2019-02","2019-Q1",251200,-0.00119426751592357,"2019-02"
2019-03-31,88546,"70343","LA","Houma-Thibodaux","Terrebonne Parish","Bourg",11036,189100,0.00638637573177222,0.0243770314192849,0.175264139216905,0.0747051911609429,0.0454013889975131,"2019-03","2019-Q1",189100,0,"2019-03"
2019-03-31,97500,"94005","CA","San Francisco-Oakland-Hayward","San Mateo County","Brisbane",11037,942200,-0.00349021681649921,0.00212720697723889,0.000849798172933928,0.0797123923518683,0.0534994201424759,"2018-10","2018-Q4",952300,-0.0106059015016276,"2018-09"
2019-03-31,60940,"08049","NJ","Philadelphia-Camden-Wilmington","Camden County","Magnolia",11038,164100,0.00489895897121862,0.0135886349598518,0.0824538258575198,0.0438644782391495,-0.00561197412217729,"2008-02","2008-Q1",194200,-0.154994850669413,"2005-06"
2019-03-31,65531,"18610","PA","East Stroudsburg","Monroe County","Tunkhannock",11039,144800,0.00277008310249307,0.0125874125874126,0.0773809523809524,0.0363939849308375,-0.0111004681125209,"2007-11","2007-Q4",182500,-0.206575342465753,"2003-07"
2019-03-31,58854,"02667","MA","Barnstable Town","Barnstable County","Wellfleet",11040,568800,-0.000175777816839515,-0.014723713840291,0.0315560391730141,0.0303580331018511,0.0181419118787371,"2018-12","2018-Q4",577300,-0.014723713840291,"2018-09"
