,id,neighbourhood_cleansed,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_value
76,31382878,Chelsea,Entire home/apt,3,1.0,1.0,250.0,5,66,0,,,
77,353317,Chinatown,Entire home/apt,3,1.0,1.0,129.0,3,130,123,86.0,9.0,9.0
78,2791797,West Village,Entire home/apt,3,1.0,0.0,120.0,1,63,56,91.0,9.0,9.0
79,25190223,Hell's Kitchen,Entire home/apt,5,1.0,2.0,390.0,3,61,61,94.0,10.0,9.0
80,23753738,Hell's Kitchen,Entire home/apt,4,1.0,2.0,300.0,2,205,39,92.0,10.0,9.0
81,26996466,Bushwick,Private room,2,1.0,1.0,60.0,1,48,0,,,
82,13394,Fort Greene,Private room,2,1.0,1.0,80.0,3,292,131,94.0,10.0,9.0
83,33936370,Bushwick,Private room,2,1.0,1.0,40.0,30,364,0,,,
84,27989719,Prospect Heights,Private room,1,1.5,1.0,250.0,16,90,0,,,
85,11569227,Bushwick,Entire home/apt,2,1.0,1.0,115.0,4,11,28,98.0,10.0,10.0
86,19273138,Bushwick,Private room,2,1.0,1.0,60.0,2,191,25,98.0,10.0,10.0
87,30950818,Bedford-Stuyvesant,Entire home/apt,2,1.0,1.0,50.0,3,22,5,100.0,10.0,10.0
88,19586399,Bushwick,Shared room,2,1.0,1.0,34.0,2,153,75,95.0,10.0,10.0
89,22656433,Bedford-Stuyvesant,Entire home/apt,6,1.0,2.0,149.0,2,37,86,92.0,10.0,9.0
90,18908083,Bushwick,Entire home/apt,5,1.0,2.0,137.0,4,138,56,91.0,10.0,9.0
91,23351120,Washington Heights,Private room,1,1.0,1.0,35.0,20,314,1,100.0,10.0,10.0
92,8925072,Bushwick,Private room,2,1.5,1.0,70.0,4,341,51,98.0,10.0,10.0
93,8206060,Bedford-Stuyvesant,Entire home/apt,5,1.0,2.0,325.0,2,19,7,97.0,10.0,10.0
94,33087999,Bushwick,Private room,2,1.0,1.0,49.0,2,2,4,100.0,10.0,10.0
95,15818608,Murray Hill,Entire home/apt,4,1.0,1.0,400.0,1,345,15,91.0,9.0,8.0
96,29219456,Bedford-Stuyvesant,Private room,2,2.0,1.0,65.0,2,360,11,80.0,9.0,8.0
97,31817612,Bedford-Stuyvesant,Private room,2,1.0,1.0,59.0,30,360,0,,,
98,28186175,Washington Heights,Entire home/apt,6,1.0,2.0,189.0,5,238,15,99.0,10.0,10.0
99,16364491,Upper East Side,Entire home/apt,4,1.0,1.0,320.0,3,122,15,94.0,10.0,9.0
100,7024138,Upper East Side,Entire home/apt,5,1.0,2.0,222.0,2,307,86,90.0,10.0,9.0
101,33416246,Midtown,Entire home/apt,4,1.0,1.0,142.0,30,308,0,,,
102,34366003,Midtown,Entire home/apt,6,1.0,2.0,415.0,2,6,0,,,
103,2082223,Battery Park City,Private room,1,1.0,1.0,95.0,1,365,38,84.0,8.0,9.0
104,33032132,Battery Park City,Entire home/apt,2,1.0,1.0,225.0,3,124,0,,,
105,2865117,Park Slope,Entire home/apt,3,1.0,2.0,155.0,29,132,5,96.0,9.0,10.0
106,9006920,East Flatbush,Shared room,2,2.0,1.0,40.0,30,365,5,84.0,8.0,8.0
107,6836485,Flatbush,Entire home/apt,4,1.0,0.0,70.0,2,212,146,95.0,10.0,10.0
108,25027222,Upper West Side,Entire home/apt,2,1.0,1.0,117.0,30,135,0,,,
109,125594,Kensington,Private room,2,,1.0,39.0,1,340,81,90.0,9.0,9.0
110,31458781,Sunset Park,Entire home/apt,4,2.0,1.0,165.0,30,334,0,,,
111,27570485,Upper West Side,Entire home/apt,4,1.0,1.0,142.0,30,246,1,80.0,10.0,8.0
112,15003721,East Flatbush,Private room,2,1.0,1.0,50.0,1,317,37,94.0,9.0,9.0
113,4632795,Upper West Side,Private room,1,1.0,1.0,100.0,30,364,12,95.0,9.0,9.0
114,22159419,Midtown,Entire home/apt,3,1.5,1.0,440.0,8,84,1,100.0,10.0,10.0
115,16071234,Upper East Side,Entire home/apt,4,1.0,2.0,400.0,30,365,1,20.0,,
116,28167789,Astoria,Entire home/apt,2,1.5,1.0,150.0,30,365,1,80.0,8.0,8.0
117,22636145,Sunnyside,Private room,4,1.0,1.0,60.0,1,285,60,95.0,10.0,9.0
118,33813856,Astoria,Private room,2,1.0,1.0,80.0,1,81,0,,,
119,31906094,Greenpoint,Entire home/apt,2,1.0,1.0,68.0,1,1,10,94.0,10.0,9.0
120,30925552,Midtown,Private room,4,1.0,1.0,425.0,1,242,1,100.0,10.0,10.0
121,19718634,Claremont Village,Entire home/apt,2,1.0,1.0,58.0,3,48,55,85.0,9.0,9.0
122,17105446,Ditmars Steinway,Private room,4,1.0,1.0,70.0,1,118,0,,,
123,34013205,Greenpoint,Entire home/apt,2,1.0,0.0,106.0,3,3,0,,,
124,33711101,Astoria,Private room,2,1.0,1.0,90.0,1,31,5,96.0,10.0,10.0
125,22408376,Ditmars Steinway,Private room,1,1.0,1.0,37.0,1,245,14,93.0,10.0,10.0
126,29852201,Bedford-Stuyvesant,Private room,1,1.0,1.0,30.0,7,184,2,100.0,10.0,10.0
127,319724,Williamsburg,Private room,2,1.0,1.0,59.0,3,328,201,92.0,9.0,9.0
128,8009332,Sheepshead Bay,Shared room,2,1.0,1.0,48.0,1,89,51,93.0,10.0,9.0
129,19156426,Cypress Hills,Private room,1,2.0,1.0,35.0,28,316,5,100.0,10.0,10.0
130,17693,Washington Heights,Private room,2,1.0,1.0,65.0,2,341,42,98.0,10.0,10.0
131,588677,Williamsburg,Entire home/apt,4,1.0,2.0,250.0,30,337,1,83.0,8.0,8.0
132,21485328,East Harlem,Entire home/apt,2,1.0,0.0,110.0,7,39,15,91.0,9.0,9.0
133,18196999,East Harlem,Entire home/apt,1,1.0,1.0,300.0,3,363,0,,,
134,1086884,Williamsburg,Entire home/apt,4,1.0,2.0,123.0,5,188,88,96.0,10.0,9.0
135,26603881,Harlem,Entire home/apt,4,1.0,3.0,300.0,2,270,0,,,
136,21596493,Upper West Side,Entire home/apt,3,1.0,1.0,160.0,30,245,0,,,
137,18007903,Williamsburg,Entire home/apt,2,1.0,1.0,125.0,2,203,3,100.0,10.0,10.0
138,404502,Williamsburg,Private room,2,1.0,1.0,123.0,3,106,264,92.0,9.0,9.0
139,15423388,Williamsburg,Private room,4,1.0,1.0,101.0,1,138,86,97.0,10.0,9.0
140,5052495,Williamsburg,Private room,2,1.0,1.0,60.0,1,23,23,98.0,10.0,10.0
141,9403937,Upper West Side,Entire home/apt,2,1.0,0.0,175.0,30,365,0,,,
142,21266533,Maspeth,Entire home/apt,7,1.0,0.0,75.0,3,153,20,91.0,10.0,9.0
143,24397502,Williamsburg,Private room,3,1.0,1.0,91.0,2,335,58,90.0,9.0,9.0
144,32232908,Williamsburg,Private room,2,1.5,1.0,150.0,2,47,4,100.0,10.0,10.0
145,34172715,East Harlem,Private room,1,1.0,1.0,100.0,1,357,1,100.0,10.0,10.0
146,4606017,Upper West Side,Entire home/apt,2,1.0,0.0,129.0,12,157,19,93.0,10.0,9.0
147,17762733,East Harlem,Private room,2,1.0,1.0,103.0,2,176,126,91.0,9.0,9.0
148,22957267,East Harlem,Private room,2,1.0,1.0,49.0,1,296,54,76.0,8.0,8.0
149,29129902,Upper West Side,Entire home/apt,6,2.0,3.0,275.0,3,33,5,100.0,10.0,10.0
150,3920562,East Harlem,Private room,2,1.0,1.0,90.0,1,149,288,92.0,9.0,9.0
151,4393563,Elmhurst,Private room,3,1.5,1.0,74.0,30,365,0,,,
152,30360045,Upper West Side,Private room,2,1.0,1.0,74.0,1,290,2,90.0,8.0,10.0
153,30371587,Rego Park,Private room,3,1.0,1.0,45.0,3,18,5,92.0,10.0,9.0
154,2023577,Upper West Side,Private room,1,1.0,1.0,99.0,1,364,29,83.0,9.0,8.0
155,33834415,Upper West Side,Entire home/apt,5,1.0,1.0,250.0,1,271,0,,,
156,17367228,Upper West Side,Entire home/apt,4,1.0,2.0,225.0,30,310,5,95.0,10.0,8.0
157,7452390,Upper West Side,Private room,2,1.0,1.0,75.0,4,140,43,85.0,9.0,9.0
158,1560339,Upper West Side,Entire home/apt,3,1.0,0.0,104.0,30,73,26,95.0,10.0,9.0
159,17464151,Upper West Side,Entire home/apt,2,1.0,1.0,200.0,30,242,3,100.0,10.0,10.0
160,33514118,Elmhurst,Private room,2,1.0,1.0,38.0,1,3,1,100.0,10.0,10.0
161,21649172,Upper West Side,Entire home/apt,1,1.0,1.0,225.0,6,171,4,100.0,10.0,10.0
162,9391609,Upper West Side,Entire home/apt,3,1.0,1.0,191.0,30,365,0,,,
163,14530298,Upper West Side,Entire home/apt,4,1.0,1.0,250.0,30,358,0,,,
164,13654347,Upper West Side,Entire home/apt,5,1.5,2.0,250.0,3,29,5,96.0,9.0,10.0
165,33157003,Flatlands,Entire home/apt,6,1.0,2.0,110.0,3,318,1,100.0,10.0,10.0
166,29605492,Brooklyn Heights,Entire home/apt,4,1.0,0.0,,3,363,0,,,
167,23166922,Upper West Side,Private room,4,1.0,1.0,75.0,1,88,1,,,
168,29626682,Morningside Heights,Private room,2,1.0,1.0,90.0,1,44,29,99.0,10.0,10.0
169,1003530,Upper West Side,Private room,2,1.0,1.0,135.0,7,151,70,94.0,10.0,10.0
170,27310782,Gowanus,Entire home/apt,2,1.0,1.0,140.0,2,68,5,100.0,10.0,10.0
171,5318322,Gowanus,Entire home/apt,10,1.5,3.0,495.0,2,269,90,85.0,9.0,9.0
172,31787990,Washington Heights,Private room,1,1.0,1.0,75.0,3,4,2,,,
173,16778904,Washington Heights,Private room,1,1.0,1.0,25.0,3,115,29,99.0,10.0,10.0
174,24379279,East New York,Private room,1,1.0,1.0,55.0,1,87,1,,,
175,6795231,Gowanus,Entire home/apt,2,1.0,1.0,125.0,30,39,13,98.0,10.0,10.0
176,29946107,Carroll Gardens,Entire home/apt,2,1.0,1.0,147.0,1,66,10,100.0,10.0,10.0
177,30015813,Gowanus,Private room,2,2.0,1.0,77.0,30,314,0,,,
178,17177726,Gowanus,Entire home/apt,4,1.0,2.0,185.0,30,358,9,98.0,10.0,10.0
179,17210984,Carroll Gardens,Private room,2,1.0,1.0,95.0,3,59,63,97.0,10.0,10.0
180,9668,Harlem,Private room,2,1.0,1.0,50.0,3,337,238,87.0,9.0,9.0
181,14167380,Greenpoint,Entire home/apt,5,1.0,2.0,160.0,3,322,51,95.0,10.0,10.0
182,32285425,Downtown Brooklyn,Entire home/apt,3,1.0,1.0,650.0,1,365,1,,,
183,4235620,Flushing,Entire home/apt,2,1.0,1.0,100.0,7,315,8,98.0,10.0,10.0
184,932277,DUMBO,Private room,2,1.0,1.0,125.0,20,245,35,96.0,10.0,9.0
185,22028894,Elmhurst,Entire home/apt,3,1.0,1.0,88.0,4,32,39,92.0,10.0,9.0
186,13341955,Jackson Heights,Entire home/apt,4,1.0,0.0,125.0,3,254,85,97.0,10.0,10.0
187,33548849,Jackson Heights,Private room,2,1.0,1.0,50.0,5,35,0,,,
188,29763192,Long Island City,Shared room,1,1.0,1.0,30.0,3,336,2,80.0,7.0,6.0
189,26994401,Elmhurst,Entire home/apt,6,1.0,2.0,165.0,1,103,27,88.0,9.0,8.0
190,14203912,Williamsburg,Private room,2,2.0,1.0,60.0,12,34,10,96.0,10.0,10.0
191,18071246,Long Island City,Private room,1,2.0,1.0,35.0,1,261,82,92.0,10.0,10.0
192,23488098,Elmhurst,Private room,2,1.0,1.0,49.0,1,63,3,100.0,9.0,9.0
193,1121497,Williamsburg,Private room,2,1.5,1.0,75.0,5,261,70,90.0,9.0,9.0
194,32586373,Williamsburg,Entire home/apt,3,1.0,2.0,120.0,2,296,6,90.0,9.0,9.0
195,8646618,Astoria,Private room,3,2.0,1.0,77.0,1,13,241,93.0,9.0,9.0
196,15250168,Williamsburg,Private room,4,1.0,1.0,85.0,1,302,28,98.0,10.0,10.0
197,12028198,Jackson Heights,Private room,5,1.0,1.0,60.0,1,354,62,92.0,9.0,9.0
198,30397717,Williamsburg,Private room,2,1.0,1.0,90.0,1,364,0,,,
199,33544651,Ridgewood,Private room,2,1.0,1.0,60.0,2,62,2,100.0,8.0,10.0
200,6660518,Kew Gardens,Private room,2,1.0,1.0,59.0,9,266,11,96.0,10.0,10.0
201,29983740,Flushing,Private room,4,1.0,0.0,75.0,1,50,1,60.0,10.0,10.0
202,13936825,Forest Hills,Private room,2,1.0,1.0,75.0,2,110,16,98.0,10.0,10.0
203,33807187,Longwood,Private room,4,1.0,2.0,100.0,1,89,1,,,
204,31579765,Springfield Gardens,Shared room,1,1.0,1.0,24.0,1,345,2,70.0,10.0,8.0
205,29984652,East Elmhurst,Entire home/apt,4,1.0,1.0,79.0,1,295,7,89.0,9.0,9.0
206,25355807,Springfield Gardens,Private room,2,1.0,1.0,92.0,1,179,0,,,
207,15144127,Sunset Park,Private room,2,1.0,1.0,50.0,1,6,45,98.0,10.0,10.0
208,4060526,Sunset Park,Private room,1,1.0,1.0,33.0,1,144,45,83.0,9.0,8.0
209,29737168,Jamaica,Private room,4,1.0,1.0,125.0,1,344,0,,,
210,5871372,Williamsbridge,Entire home/apt,2,1.0,0.0,63.0,5,185,79,95.0,10.0,10.0
211,29656859,Jamaica,Private room,2,1.0,1.0,60.0,2,128,2,100.0,10.0,10.0
212,19359445,Wakefield,Entire home/apt,2,1.0,0.0,120.0,2,144,27,99.0,10.0,9.0
213,26777948,Edenwald,Entire home/apt,3,1.0,1.0,42.0,1,36,22,88.0,9.0,9.0
214,32492270,Springfield Gardens,Private room,2,1.0,1.0,75.0,1,141,18,87.0,9.0,9.0
215,32293525,Jamaica,Private room,5,1.5,1.0,50.0,1,167,2,70.0,7.0,10.0
216,22770831,Richmond Hill,Private room,2,1.0,1.0,50.0,6,44,10,100.0,10.0,10.0
217,31474638,Sunset Park,Private room,2,1.0,1.0,49.0,1,152,0,,,
218,23404471,Jamaica,Private room,2,1.0,1.0,55.0,2,63,5,96.0,10.0,10.0
219,21030077,Jamaica,Private room,4,1.5,1.0,46.0,1,152,10,78.0,8.0,9.0
220,14228589,Sunset Park,Private room,1,1.0,1.0,50.0,7,24,45,95.0,10.0,10.0
221,4866867,Sunset Park,Private room,2,1.0,1.0,70.0,30,183,15,93.0,10.0,10.0
222,1818420,Canarsie,Private room,3,1.0,1.0,37.0,5,313,53,98.0,10.0,10.0
223,16248277,East Elmhurst,Entire home/apt,6,2.0,4.0,239.0,3,258,11,93.0,9.0,9.0
224,20552326,Jamaica,Private room,2,1.0,1.0,80.0,1,163,16,88.0,9.0,8.0
225,33828807,Borough Park,Private room,2,1.0,1.0,54.0,1,24,1,100.0,10.0,10.0
226,22489609,Sunset Park,Private room,2,1.0,1.0,35.0,3,75,23,91.0,9.0,9.0
227,3836199,East Elmhurst,Entire home/apt,6,1.0,2.0,120.0,3,266,98,89.0,9.0,9.0
228,4206034,Tompkinsville,Entire home/apt,4,1.0,0.0,99.0,5,332,34,98.0,10.0,10.0
229,5328633,Ditmars Steinway,Entire home/apt,12,1.0,3.0,225.0,3,239,144,96.0,10.0,9.0
230,16735848,Richmond Hill,Private room,2,1.0,1.0,33.0,1,304,13,95.0,10.0,9.0
231,32492910,Springfield Gardens,Private room,2,1.0,1.0,55.0,1,160,7,97.0,10.0,10.0
232,149777,Woodlawn,Entire home/apt,4,1.0,1.0,77.0,1,301,188,92.0,9.0,9.0
233,11138823,Wakefield,Entire home/apt,3,1.0,1.0,90.0,2,329,189,96.0,10.0,10.0
234,15725732,Bay Ridge,Entire home/apt,8,1.0,2.0,116.0,1,307,202,86.0,9.0,8.0
235,22503721,Queens Village,Private room,2,1.0,2.0,120.0,3,83,0,,,
236,30144337,Sunset Park,Private room,2,1.0,1.0,75.0,1,365,1,,,
237,28328473,Far Rockaway,Private room,1,1.0,1.0,50.0,1,85,16,85.0,9.0,9.0
238,21865637,Far Rockaway,Private room,3,1.0,2.0,68.0,1,69,59,91.0,9.0,9.0
239,34310607,Rosedale,Private room,2,1.0,1.0,60.0,1,71,0,,,
240,9935095,Sheepshead Bay,Private room,2,2.0,2.0,500.0,30,173,0,,,
241,32942864,Gravesend,Shared room,1,1.0,1.0,25.0,10,337,1,100.0,10.0,10.0
242,19160371,Bay Ridge,Entire home/apt,5,2.0,3.0,100.0,6,22,5,100.0,10.0,10.0
243,32712905,Flushing,Entire home/apt,4,1.0,0.0,69.0,1,326,0,,,
244,15378960,Fort Hamilton,Entire home/apt,4,1.0,2.0,95.0,6,130,17,98.0,10.0,10.0
245,29736291,Flushing,Private room,12,1.0,1.0,49.0,1,176,4,85.0,9.0,8.0
246,29178713,Bay Ridge,Private room,2,1.0,1.0,65.0,1,123,7,100.0,10.0,10.0
247,31360817,Fort Hamilton,Private room,2,1.0,0.0,90.0,2,14,0,,,
248,14115645,Cambria Heights,Private room,2,1.0,1.0,60.0,2,107,69,95.0,10.0,10.0
249,25138975,Rockaway Beach,Entire home/apt,6,1.0,2.0,89.0,3,97,27,90.0,9.0,9.0
250,27817851,Throgs Neck,Private room,2,1.0,1.0,140.0,1,357,24,92.0,10.0,9.0
251,9416007,Gravesend,Private room,2,1.5,1.0,70.0,3,160,43,97.0,10.0,10.0
252,33652024,St. Albans,Private room,2,1.0,0.0,80.0,2,179,0,,,
253,20572837,St. George,Private room,1,1.0,1.0,70.0,31,365,0,,,
254,5581272,Far Rockaway,Private room,2,2.0,1.0,38.0,30,157,4,100.0,10.0,10.0
255,22307800,Gravesend,Entire home/apt,2,1.0,1.0,59.0,3,50,37,99.0,10.0,10.0
256,16449771,Arverne,Private room,2,1.0,1.0,55.0,1,149,27,95.0,9.0,9.0
257,2578731,Rockaway Beach,Entire home/apt,4,1.0,2.0,140.0,2,0,14,94.0,10.0,9.0
258,29905327,Coney Island,Entire home/apt,6,1.0,2.0,101.0,5,247,1,20.0,2.0,6.0
259,20886536,New Springville,Private room,2,1.0,1.0,48.0,1,85,66,95.0,10.0,10.0
260,10993508,Manhattan Beach,Entire home/apt,6,1.5,3.0,250.0,30,122,0,,,
261,18359426,Arverne,Private room,2,1.0,1.0,48.0,1,9,62,97.0,10.0,10.0
262,29212737,Whitestone,Private room,3,1.0,1.0,49.0,1,68,42,98.0,10.0,10.0
263,26504376,Rockaway Beach,Entire home/apt,4,1.0,1.0,149.0,1,24,37,94.0,10.0,9.0
264,30270233,Coney Island,Private room,1,1.0,1.0,50.0,1,313,7,89.0,9.0,9.0
265,10262473,Dyker Heights,Entire home/apt,3,1.0,1.0,69.0,3,0,32,97.0,10.0,10.0
266,25232614,West Village,Private room,2,1.0,1.0,100.0,1,0,4,75.0,9.0,9.0
267,18934106,Richmond Hill,Private room,2,1.0,1.0,59.0,1,0,123,96.0,10.0,10.0
268,32742096,East Village,Entire home/apt,7,1.0,2.0,184.0,30,0,0,,,
269,13108192,Chelsea,Entire home/apt,3,1.0,0.0,205.0,30,0,2,90.0,10.0,7.0
270,19502624,Midtown,Entire home/apt,4,1.0,0.0,425.0,2,0,2,100.0,10.0,10.0
271,16001997,Washington Heights,Entire home/apt,4,1.0,1.0,115.0,31,0,2,90.0,10.0,10.0
272,17548575,Murray Hill,Private room,2,1.0,1.0,75.0,1,0,2,100.0,10.0,10.0
273,23723855,Upper West Side,Private room,3,1.0,2.0,175.0,4,0,5,100.0,10.0,10.0
274,26703677,Breezy Point,Private room,2,1.0,1.0,195.0,1,180,3,100.0,10.0,9.0
275,26196660,Brighton Beach,Private room,2,1.0,1.0,38.0,3,167,12,92.0,10.0,10.0
276,27063533,Coney Island,Private room,6,1.0,3.0,179.0,4,303,3,87.0,9.0,9.0
277,20136828,Midland Beach,Entire home/apt,6,1.0,2.0,105.0,4,363,17,81.0,9.0,8.0
278,16568275,Greenwich Village,Private room,2,1.0,1.0,69.0,4,0,0,,,
279,28927290,Concord,Private room,1,1.0,1.0,35.0,1,327,37,99.0,10.0,10.0
280,27549628,Belle Harbor,Entire home/apt,3,1.0,2.0,200.0,1,293,24,97.0,10.0,10.0
281,30273310,Bay Ridge,Private room,3,1.0,1.0,85.0,365,123,1,100.0,10.0,10.0
282,27852410,Arrochar,Private room,1,1.0,1.0,34.0,4,330,6,100.0,10.0,10.0
283,32365636,Bay Ridge,Entire home/apt,6,2.0,3.0,155.0,28,335,0,,,
284,29995144,St. Albans,Private room,2,1.0,1.0,70.0,2,99,3,100.0,10.0,10.0
285,25776914,Canarsie,Private room,1,1.0,1.0,25.0,2,59,31,94.0,10.0,10.0
286,33225054,Cambria Heights,Entire home/apt,3,1.0,1.0,60.0,2,84,2,30.0,4.0,6.0
287,27203413,New Brighton,Private room,4,1.0,1.0,115.0,3,129,31,98.0,10.0,10.0
288,25484515,Edenwald,Private room,4,1.0,1.0,125.0,1,124,11,100.0,10.0,10.0
289,11147993,Williamsbridge,Entire home/apt,3,1.0,1.0,85.0,2,278,136,99.0,10.0,10.0
290,28314777,Jamaica,Private room,2,1.0,1.0,60.0,1,364,19,91.0,9.0,9.0
291,28339747,Springfield Gardens,Private room,2,1.0,1.0,180.0,1,179,0,,,
292,22716305,Columbia St,Private room,2,1.0,1.0,75.0,4,4,4,87.0,8.0,7.0
293,253475,Greenpoint,Entire home/apt,4,1.0,1.0,199.0,3,271,56,96.0,10.0,10.0
294,33829436,Astoria,Private room,2,1.0,1.0,75.0,10,365,0,,,
295,28181405,Harlem,Private room,2,1.0,1.0,57.0,1,63,48,88.0,9.0,9.0
296,28344687,Long Island City,Entire home/apt,6,1.0,3.0,164.0,2,157,7,51.0,7.0,5.0
297,22406977,Washington Heights,Private room,2,1.0,1.0,50.0,1,354,6,57.0,8.0,7.0
298,5389907,Astoria,Entire home/apt,5,2.0,3.0,300.0,7,45,1,100.0,10.0,8.0
299,27930322,East New York,Private room,2,1.0,1.0,150.0,2,362,1,100.0,10.0,10.0
300,596448,Brooklyn Heights,Entire home/apt,2,1.0,1.0,129.0,1,235,105,95.0,10.0,10.0
301,19265835,Harlem,Entire home/apt,4,1.0,2.0,135.0,3,25,65,97.0,10.0,9.0
302,6813226,Upper West Side,Entire home/apt,7,2.0,2.0,390.0,3,60,11,93.0,9.0,9.0
303,24077042,Harlem,Entire home/apt,6,1.0,2.0,325.0,3,298,43,93.0,9.0,9.0
304,34126672,Upper West Side,Shared room,1,1.0,1.0,50.0,1,353,0,,,
305,439750,Williamsburg,Private room,2,1.0,1.0,55.0,150,32,10,95.0,9.0,9.0
306,20396906,Sheepshead Bay,Private room,1,1.5,0.0,30.0,7,61,1,80.0,2.0,10.0
307,30959271,Crown Heights,Private room,2,1.0,1.0,60.0,1,364,2,70.0,9.0,8.0
308,9452237,Ditmars Steinway,Entire home/apt,6,1.0,2.0,148.0,1,334,36,82.0,8.0,8.0
309,28436764,Sunnyside,Private room,2,1.0,1.0,75.0,2,326,10,88.0,9.0,9.0
310,14181211,Ditmars Steinway,Entire home/apt,5,1.0,1.0,120.0,1,64,221,96.0,10.0,9.0
311,3431378,Mott Haven,Private room,4,1.0,1.0,41.0,1,47,229,92.0,9.0,9.0
312,30548467,East Harlem,Private room,2,1.0,1.0,32.0,30,163,1,80.0,8.0,10.0
313,18840866,Upper East Side,Private room,2,1.0,1.0,180.0,1,76,14,100.0,10.0,10.0
314,30594346,Flatbush,Private room,2,1.0,1.0,80.0,10,178,0,,,
315,20047896,Clinton Hill,Entire home/apt,4,1.0,1.0,158.0,2,34,83,100.0,10.0,10.0
316,8971863,East Flatbush,Private room,1,2.0,1.0,45.0,30,58,7,94.0,10.0,10.0
317,29703038,Clinton Hill,Entire home/apt,8,2.0,2.0,191.0,1,33,32,94.0,10.0,9.0
318,746983,Harlem,Private room,1,1.0,1.0,80.0,3,307,0,,,
319,14215681,East Harlem,Private room,1,1.0,1.0,70.0,1,75,55,92.0,10.0,9.0
320,11753792,Clinton Hill,Entire home/apt,6,2.5,4.0,200.0,30,67,1,100.0,10.0,10.0
321,6388315,Upper West Side,Entire home/apt,2,1.0,1.0,120.0,150,365,0,,,
322,1818502,South Slope,Private room,2,1.0,1.0,59.0,4,363,1,,,
323,2414157,Flatbush,Shared room,2,1.0,1.0,30.0,5,222,32,93.0,9.0,9.0
324,30390232,Midtown,Private room,1,1.0,1.0,100.0,1,166,2,100.0,9.0,8.0
325,30860048,Financial District,Private room,2,1.0,1.0,80.0,3,73,0,,,
326,23452435,Upper East Side,Entire home/apt,3,1.0,1.0,225.0,2,154,8,100.0,10.0,10.0
327,29827646,Bushwick,Private room,1,1.0,0.0,89.0,1,89,0,,,
328,33972006,Morris Heights,Private room,2,1.0,1.0,40.0,1,337,1,,,
329,33914432,Bushwick,Private room,3,1.0,1.0,68.0,1,137,2,100.0,10.0,10.0
330,25977386,Washington Heights,Private room,2,1.0,1.0,215.0,1,180,0,,,
331,32548384,Washington Heights,Entire home/apt,4,1.0,1.0,50.0,2,60,8,95.0,10.0,10.0
332,31013452,Bedford-Stuyvesant,Entire home/apt,4,1.0,2.0,300.0,3,359,0,,,
333,1178389,Washington Heights,Entire home/apt,2,1.0,1.0,70.0,6,123,19,81.0,9.0,9.0
334,15478604,Bushwick,Entire home/apt,3,1.0,1.0,70.0,2,120,64,88.0,9.0,9.0
335,10165663,Bedford-Stuyvesant,Entire home/apt,2,1.0,1.0,115.0,2,173,136,97.0,10.0,10.0
336,22147426,Harlem,Entire home/apt,6,1.0,2.0,249.0,6,296,36,92.0,10.0,9.0
337,30958404,Harlem,Private room,2,1.0,1.0,150.0,2,232,3,93.0,10.0,9.0
338,165461,Morningside Heights,Private room,2,,1.0,75.0,5,152,57,93.0,9.0,9.0
339,23986569,Harlem,Private room,3,1.0,0.0,65.0,1,76,3,73.0,7.0,7.0
340,936218,Harlem,Private room,1,1.0,1.0,55.0,14,40,15,100.0,10.0,10.0
341,33113990,Chelsea,Entire home/apt,2,1.0,1.0,175.0,6,42,1,100.0,10.0,10.0
342,30694626,Bedford-Stuyvesant,Entire home/apt,4,1.0,2.0,160.0,1,65,7,91.0,9.0,9.0
343,5859030,Upper East Side,Entire home/apt,2,1.0,1.0,118.0,30,351,2,90.0,10.0,9.0
344,46723,Bedford-Stuyvesant,Private room,2,,1.0,90.0,2,339,124,95.0,10.0,9.0
345,1316480,Bedford-Stuyvesant,Private room,1,1.0,1.0,45.0,1,283,112,91.0,10.0,10.0
346,17117129,Prospect-Lefferts Gardens,Entire home/apt,2,1.0,1.0,125.0,7,291,15,91.0,9.0,9.0
347,20949050,Bushwick,Private room,2,1.0,1.0,30.0,2,179,2,100.0,10.0,10.0
348,33561000,Bedford-Stuyvesant,Entire home/apt,2,1.0,0.0,74.0,1,2,4,90.0,10.0,9.0
349,23378076,Washington Heights,Private room,1,1.0,1.0,115.0,6,90,2,90.0,9.0,9.0
350,18774244,Theater District,Entire home/apt,1,1.0,1.0,399.0,10,89,0,,,
351,25928236,SoHo,Private room,1,1.0,1.0,119.0,1,115,37,92.0,10.0,9.0
352,15260962,SoHo,Entire home/apt,6,2.0,2.0,850.0,3,255,25,98.0,9.0,9.0
353,25048962,SoHo,Entire home/apt,4,1.0,2.0,650.0,2,174,0,,,
354,25192771,East Village,Private room,2,1.0,1.0,90.0,3,113,0,,,
355,26865836,Theater District,Entire home/apt,3,1.0,1.0,210.0,30,180,2,,,
356,29565064,Greenwich Village,Entire home/apt,6,2.0,2.0,600.0,31,285,0,,,
357,19019275,Upper West Side,Entire home/apt,2,1.0,1.0,90.0,30,52,0,,,
358,9269126,Hell's Kitchen,Private room,2,1.0,1.0,169.0,1,55,8,90.0,9.0,9.0
359,29477603,East Flatbush,Private room,2,1.0,1.0,75.0,1,89,0,,,
360,21496794,Prospect-Lefferts Gardens,Private room,2,1.0,1.0,80.0,1,155,19,96.0,10.0,9.0
